"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
9.872857210E-1,1.284216166E0,4.853897095E-1,-2.063576937E0
1.006113117E0,1.169926643E0,8.103122711E-1,-2.117953539E0
1.024940513E0,6.262333393E-1,1.594372749E0,-1.863355160E0
1.043767909E0,-3.806710243E-2,1.832391739E0,-1.599708557E0
1.062595305E0,-2.058250904E-1,1.198320389E0,-1.508051634E0
1.081422701E0,-9.129619598E-2,9.640903473E-1,-1.317154884E0
1.100250096E0,-7.681179047E-2,1.026866913E0,-9.188716412E-1
1.119077492E0,-4.236671925E-1,1.193493843E0,-6.713097095E-1
1.137904888E0,-8.188405037E-1,1.219912529E0,-7.088804245E-1
1.156732284E0,-9.296329021E-1,9.254112244E-1,-9.161934853E-1
1.175559680E0,-9.509391785E-1,6.716222763E-1,-8.888006210E-1
1.194387076E0,-1.306046247E0,8.425741196E-1,-3.973588943E-1
1.213214471E0,-2.059177637E0,6.769599915E-1,-1.033689976E-1
1.232041867E0,-3.189763069E0,2.379913330E-1,-6.730394363E-1
1.250869263E0,-3.820125341E0,-3.742008209E-1,-1.197847605E0
1.269696659E0,-3.381639481E0,-6.863360405E-1,-6.286506653E-1
1.288524055E0,-2.964643955E0,-7.105102539E-1,-1.468994617E-1
1.307351451E0,-2.693310261E0,-9.497880936E-1,-4.859395027E-1
1.326178846E0,-1.919652939E0,-9.692306519E-1,-8.197975159E-1
1.345006242E0,-6.280045509E-1,-5.768036842E-1,-2.885007858E-1
1.363833638E0,3.933728933E-1,-1.674909592E-1,3.809604645E-1
1.382661034E0,9.117920995E-1,1.136207581E-2,5.786981583E-1
1.401488430E0,1.248173833E0,2.078790665E-1,7.476344109E-1
1.420315826E0,1.390004158E0,5.594291687E-1,9.167437553E-1
1.439143221E0,1.280882835E0,5.058822632E-1,1.338254929E0
1.457970669E0,6.937777400E-1,2.940683365E-1,1.417851925E0
1.476798065E0,-1.286189556E-1,-2.840614319E-2,9.888100624E-1
1.495625461E0,-4.253520966E-1,-8.410730362E-1,5.291705132E-1
1.514452857E0,-3.138055801E-1,-1.522763252E0,1.932239532E-1
1.533280253E0,1.644589901E-1,-1.827914715E0,-1.695361137E-1
1.552107648E0,8.507553935E-1,-1.895754814E0,-4.531078339E-1
1.570935044E0,1.528847456E0,-1.858557224E0,-6.529574394E-1
1.589762440E0,2.114987135E0,-1.572364807E0,-9.225969315E-1
1.608589836E0,2.466003418E0,-1.189698696E0,-9.714393616E-1
1.627417232E0,2.496207714E0,-8.916964531E-1,-6.566529274E-1
1.646244628E0,2.290811539E0,-9.088811874E-1,-2.756848335E-1
1.665072023E0,1.929495215E0,-9.473299980E-1,-2.940068245E-1
1.683899471E0,1.145139575E0,-5.619826317E-1,-6.253671646E-1
1.702713742E0,-1.162467003E-1,-2.041058540E-1,-6.907844543E-1
1.721554263E0,-1.126211166E0,-4.227557182E-1,-3.884840012E-1
1.740381659E0,-1.453536987E0,-9.017868042E-1,3.572416306E-2
1.759209055E0,-1.366575718E0,-8.522415161E-1,7.621474266E-1
1.778036451E0,-1.352451563E0,-3.139400482E-2,1.080710411E0
1.796863898E0,-1.761871099E0,1.569472313E0,8.038363457E-1
1.815691294E0,-2.123733759E0,1.929775238E0,3.769245148E-1
1.834518690E0,-1.875997543E0,1.410095215E0,3.723311424E-1
1.853346086E0,-1.424228191E0,1.313912392E0,5.988793373E-1
1.872173482E0,-1.156379938E0,1.444608688E0,4.954042435E-1
1.891000930E0,-8.258545399E-1,9.657926559E-1,-4.413032532E-2
1.909828326E0,-9.941244125E-2,4.760074615E-2,-2.750592232E-1
1.928655721E0,5.099583864E-1,-1.125125885E-1,1.540851593E-1
1.947483117E0,4.565094709E-1,-2.545166016E-2,-6.792664528E-2
1.966310513E0,-2.358143330E-1,-6.634273529E-1,-1.337481499E0
1.985137961E0,-8.691256046E-1,-9.623384476E-1,-2.241040707E0
2.003965357E0,-1.297445416E0,-5.399799347E-1,-2.120531082E0
2.022792753E0,-1.725963712E0,-2.969665527E-1,-1.947587490E0
2.041620201E0,-1.736687422E0,-1.331014633E-1,-1.933389902E0
2.060447596E0,-1.320694089E0,1.920442581E-1,-1.764886498E0
2.079274992E0,-8.266427517E-1,2.102603912E-1,-1.435511112E0
2.098102388E0,9.471392632E-2,1.312065125E-1,-1.817026615E0
2.116929836E0,1.560417652E0,2.206153870E-1,-1.786739111E0
2.135757232E0,2.837429523E0,3.955764771E-1,-1.266513944E0
2.154584628E0,2.789602995E0,5.998668671E-1,-1.168126225E0
2.173412076E0,1.716562033E0,1.256139755E0,-1.323701143E0
2.192239471E0,1.270292282E0,1.542689323E0,-8.609124422E-1
2.211066867E0,5.605607033E-1,1.598699570E0,-7.960391045E-2
2.229894315E0,-6.751074791E-1,1.206104279E0,-2.434568405E-1
2.248721711E0,-1.211209059E0,6.739921570E-1,-6.919807196E-1
2.267549107E0,-1.408906937E0,7.389650345E-1,-7.619539499E-1
2.286376555E0,-8.460063934E-1,7.322835922E-1,-8.753697872E-1
2.305203951E0,-3.081536293E-1,1.145783424E0,-1.119966030E0
2.324031346E0,-7.694597244E-1,1.415850639E0,-1.217356205E0
2.342858794E0,-1.165399551E0,1.216711998E0,-1.429275393E0
2.361686190E0,-5.899415016E-1,1.118284225E0,-1.136493683E0
2.380513638E0,-8.481836319E-2,1.072241783E0,-9.403004646E-1
2.399341034E0,-5.491352081E-2,9.976940155E-1,-1.017121553E0
2.418168430E0,-1.529908180E-1,1.188173771E0,-9.284325242E-1
2.436995878E0,2.336025238E-2,1.307495117E0,-4.902878404E-1
2.455823273E0,4.035377502E-1,1.298046112E0,-2.184922695E-1
2.474650721E0,7.924604416E-1,8.337340355E-1,-3.643375635E-1
2.493478117E0,1.504945278E0,5.274691582E-1,-2.388470173E-1
2.512305513E0,2.059350491E0,3.983516693E-1,-9.412217140E-2
2.531132961E0,1.787508965E0,3.844304085E-1,-3.422439098E-2
2.549960357E0,1.741737843E0,3.054866791E-1,-1.590092182E-1
2.568787805E0,2.255147934E0,2.378439903E-1,-2.737723589E-1
2.587615201E0,2.387236595E0,-1.013412476E-1,-4.926736355E-1
2.606442596E0,2.389398098E0,4.253387451E-3,-4.658963680E-1
2.625270044E0,2.241738796E0,4.675779343E-1,-4.348995686E-1
2.644097440E0,2.230944157E0,5.425753593E-1,-5.305093527E-1
2.662924888E0,2.202658653E0,6.583485603E-1,-6.658204794E-1
2.681752284E0,1.670861244E0,6.401538849E-1,-1.282353520E0
2.700579732E0,1.046540737E0,3.241696358E-1,-1.641833544E0
2.719407128E0,1.071387768E0,1.085567474E-2,-1.298541069E0
2.738234576E0,1.541546345E0,-1.364908218E-1,-5.842113495E-1
2.757061971E0,1.342992306E0,4.852991104E-1,-2.930212021E-2
2.775889419E0,5.350432396E-1,8.714404106E-1,-4.593271017E-1
2.794716815E0,-6.693496704E-1,9.105615616E-1,-9.047766328E-1
2.813544263E0,-1.349442482E0,7.005252838E-1,-8.337198496E-1
2.832371711E0,-1.509832382E0,5.736865997E-1,-4.975585938E-1
2.851199107E0,-1.597522259E0,3.740034103E-1,-4.380382299E-1
2.870026555E0,-1.704210758E0,-1.392650604E-2,-5.609815121E-1
2.888853951E0,-1.947668076E0,-2.684879303E-1,-5.587831736E-1
2.907681398E0,-2.085243225E0,-4.204435349E-1,-3.020220995E-1
2.926508846E0,-2.086712599E0,-6.796255112E-1,1.055591106E-1
2.945336242E0,-1.951747179E0,-1.013955116E0,4.690508842E-1
2.964163690E0,-2.096729517E0,-8.961744308E-1,8.713674545E-1
2.982991138E0,-2.415872574E0,-6.426410675E-1,9.632503986E-1
3.001818586E0,-2.820590019E0,-3.060827255E-1,8.830859661E-1
3.020645982E0,-3.237496614E0,-1.829004288E-1,9.184296131E-1
3.039473430E0,-3.089845181E0,-2.345638275E-1,9.590144157E-1
3.058300878E0,-2.783788204E0,-2.485980988E-1,1.196443558E0
3.077128326E0,-2.561291218E0,-1.230697632E-1,9.905097485E-1
3.095955773E0,-2.594709873E0,-1.286764145E-1,8.913788795E-1
3.114783169E0,-2.194880009E0,-3.887901306E-1,7.568743229E-1
3.133610617E0,-1.758797646E0,-3.765125275E-1,7.478849888E-1
3.152438065E0,-1.379467487E0,-3.846502304E-1,8.035061359E-1
3.171265513E0,-9.133110046E-1,-4.280710220E-1,1.015200615E0
3.190092909E0,-5.267715454E-1,-5.523900986E-1,1.099873543E0
3.208920357E0,-4.257400036E-1,-5.476646423E-1,9.629218578E-1
3.227747805E0,-4.481971264E-1,-7.048559189E-1,8.582615852E-1
3.246575253E0,-4.078476429E-1,-6.327533722E-1,7.931981087E-1
3.265402648E0,-4.738342762E-1,-2.106819153E-1,6.719703674E-1
3.284230096E0,-4.976897240E-1,1.946535110E-1,5.788857937E-1
3.303057544E0,-1.597218513E-1,4.972076416E-2,5.174751282E-1
3.321884992E0,-3.610610962E-3,-1.567711830E-1,4.912359715E-1
3.340712388E0,-1.322984695E-2,-9.527778625E-2,3.868138790E-1
3.359539836E0,-9.936380386E-2,1.456756592E-1,3.457312584E-1
3.378367284E0,-1.075696945E-1,3.771934509E-1,2.922925949E-1
3.397194680E0,6.338119507E-3,4.918889999E-1,2.579743862E-1
3.416022128E0,-1.068878174E-2,6.762881279E-1,1.419677734E-1
3.434849576E0,-1.171936989E-1,6.305484772E-1,8.189439774E-2
3.453676971E0,-1.517386436E-1,5.651788712E-1,-1.824364662E-1
3.472504419E0,-1.129307747E-1,5.623126030E-1,-3.603272438E-1
3.491331867E0,7.926940918E-2,4.471583366E-1,-4.746479988E-1
3.510159315E0,9.737300873E-2,4.677271843E-1,-5.971078873E-1
3.528986711E0,2.462878227E-1,5.199933052E-1,-7.084226608E-1
3.547814159E0,5.017743111E-1,5.852732658E-1,-7.306814194E-1
3.566641607E0,6.264171600E-1,6.280174255E-1,-5.241398811E-1
3.585469055E0,6.995210648E-1,4.632754326E-1,-3.822526932E-1
3.604296451E0,5.142793655E-1,3.915214539E-1,-3.724627495E-1
3.623123898E0,4.658308029E-1,3.652291298E-1,-4.548540115E-1
3.641951346E0,4.189329147E-1,4.309544563E-1,-4.914503098E-1
3.660778742E0,4.550375938E-1,4.974498749E-1,-4.122557640E-1
3.679606190E0,5.855007172E-1,5.481142998E-1,-3.225955963E-1
3.698433638E0,6.011061668E-1,5.756859779E-1,-3.073449135E-1
3.717261086E0,6.431512833E-1,6.652812958E-1,-4.304537773E-1
3.736088482E0,6.852846146E-1,7.908763885E-1,-4.964427948E-1
3.754915930E0,7.515373230E-1,8.753914833E-1,-4.981269836E-1
3.773743378E0,8.242235184E-1,9.101924896E-1,-4.679932594E-1
3.792570826E0,9.209580421E-1,8.659687042E-1,-4.849123955E-1
3.811398221E0,1.069741964E0,8.509750366E-1,-5.154609680E-1
3.830225669E0,1.149296761E0,8.145804405E-1,-4.063997269E-1
3.849053117E0,1.119515181E0,7.631044388E-1,-3.586878777E-1
3.867880565E0,9.747233391E-1,7.646217346E-1,-3.870749474E-1
3.886708013E0,7.358241081E-1,7.847771645E-1,-3.450436592E-1
3.905535409E0,6.435599327E-1,7.107777596E-1,-3.114213943E-1
3.924362857E0,5.173320770E-1,7.375469208E-1,-2.401580811E-1
3.943190305E0,3.817386627E-1,7.180423737E-1,-1.117634773E-1
3.962017753E0,2.850756645E-1,5.839333534E-1,-8.603715897E-2
3.980845148E0,2.034416199E-1,5.573744774E-1,-1.724858284E-1
3.999672596E0,1.086778641E-1,5.993762016E-1,-2.002253532E-1
4.018500044E0,1.221570969E-1,6.301002502E-1,-2.703661919E-1
4.037327492E0,7.944583893E-2,6.559767723E-1,-3.714041710E-1
4.056154940E0,1.855373383E-2,6.123461723E-1,-4.795126915E-1
4.074982336E0,4.135131836E-2,5.540332794E-1,-5.086822510E-1
4.093809784E0,1.008214951E-1,4.344892502E-1,-5.115408897E-1
4.112637232E0,8.205604553E-2,4.075145721E-1,-5.461974144E-1
4.131464680E0,1.475005150E-1,4.718356133E-1,-5.182981491E-1
4.150292128E0,5.450897217E-1,7.399668694E-1,-3.802843094E-1
4.169119523E0,9.938225746E-1,8.772745132E-1,-2.591562271E-1
4.187946971E0,1.174909353E0,1.209080696E0,-2.112731934E-1
4.206774419E0,1.280894995E0,1.333852291E0,-3.773837090E-1
4.225601867E0,1.434378386E0,1.496517181E0,-4.416594505E-1
4.244429315E0,1.504277945E0,1.546236515E0,-5.007958412E-1
4.263256763E0,1.450841188E0,1.425816536E0,-5.131039619E-1
4.282084159E0,1.396399021E0,1.356323719E0,-4.693431854E-1
4.300911607E0,1.244277000E0,1.200820923E0,-4.292774200E-1
4.319739055E0,1.018973589E0,1.287351608E0,-3.687295914E-1
4.338566503E0,7.170450687E-1,1.167849064E0,-3.848519325E-1
4.357393951E0,6.296529770E-1,9.645943642E-1,-5.359873772E-1
4.376221398E0,6.208653450E-1,7.864217758E-1,-6.835551262E-1
4.395048846E0,7.352435589E-1,6.883540154E-1,-8.717293739E-1
4.413876294E0,1.002840519E0,6.110296249E-1,-1.106000900E0
4.432703690E0,1.389868021E0,5.676531792E-1,-1.381075859E0
4.451531138E0,1.722039700E0,6.212954521E-1,-1.581270695E0
4.470358586E0,2.052645683E0,4.769077301E-1,-1.771412849E0
4.489186034E0,2.250928640E0,3.903899193E-1,-1.918100357E0
4.508013482E0,2.239529133E0,2.613434792E-1,-1.859775066E0
4.526840930E0,2.157683134E0,1.686892509E-1,-1.781286716E0
4.545668378E0,1.962579250E0,1.991081238E-1,-1.577706337E0
4.564495826E0,1.726128817E0,2.638325691E-1,-1.358145714E0
4.583323273E0,1.513200998E0,3.143239021E-1,-9.881381989E-1
4.602150721E0,1.359920502E0,5.582799911E-1,-4.775938988E-1
4.620978169E0,1.132314205E0,1.137582302E0,2.922797203E-1
4.639805617E0,7.707209587E-1,1.337696075E0,8.009119034E-1
4.658633065E0,3.596258163E-2,1.268244267E0,9.937310219E-1
4.677460513E0,-6.560459137E-1,1.012939930E0,1.297536850E0
4.696287961E0,-1.285131931E0,2.614960670E-1,1.491337299E0
4.715115409E0,-1.881053448E0,-9.480915070E-1,1.406193733E0
4.733942857E0,-2.622130871E0,-1.681993961E0,1.341883659E0
4.752770305E0,-3.637820244E0,-1.798448086E0,1.286746502E0
4.771597753E0,-4.849191189E0,-1.510458469E0,9.876270294E-1
4.790425201E0,-5.906571388E0,-9.246816635E-1,9.148015976E-1
4.809252648E0,-6.732116699E0,-4.107370377E-1,9.470014572E-1
4.828080096E0,-7.055194378E0,-9.034347534E-2,1.225347519E0
4.846907544E0,-6.900582314E0,2.514290810E-1,1.557974339E0
4.865734992E0,-6.134171486E0,1.504125595E-1,1.900205612E0
4.884562440E0,-4.946119308E0,1.502132416E-2,2.048867226E0
4.903389888E0,-3.667352200E0,1.803102493E-1,1.824885845E0
4.922217336E0,-2.597895145E0,4.366855621E-1,1.417141438E0
4.941044784E0,-1.879496336E0,7.536253929E-1,8.874087334E-1
4.959872284E0,-1.276189327E0,7.736201286E-1,2.271828651E-1
4.978699732E0,-7.353124619E-1,6.696233749E-1,-2.838778496E-1
4.997527180E0,-3.649616241E-1,4.736113548E-1,-7.237067223E-1
5.016354628E0,3.280138969E-2,2.223401070E-1,-1.219783783E0
5.035182076E0,3.926503658E-1,-8.027744293E-2,-1.696100235E0
5.054009523E0,8.009078503E-1,-2.661623955E-1,-1.737145901E0
5.072836971E0,1.108165264E0,-5.966424942E-1,-1.836038589E0
5.091664419E0,1.354042053E0,-7.447876930E-1,-1.857660770E0
5.110491867E0,1.716968775E0,-6.718852520E-1,-1.849338055E0
5.129319315E0,2.147408009E0,-9.899852276E-1,-1.958713531E0
5.148146815E0,2.615813732E0,-1.537640810E0,-1.924037933E0
5.166974263E0,2.871560574E0,-1.414254665E0,-1.758064270E0
5.185801711E0,2.716070175E0,-9.161620140E-1,-1.712359428E0
5.204629159E0,2.342489719E0,-3.318409920E-1,-1.560955048E0
5.223456607E0,2.090456724E0,-3.324451447E-1,-1.348948002E0
5.242284055E0,1.764028072E0,-4.598889351E-1,-1.172525406E0
5.261111503E0,1.414347887E0,-5.823354721E-1,-1.081982136E0
5.279938951E0,1.007625818E0,-8.530917168E-1,-1.152372837E0
5.298766398E0,4.127233028E-1,-4.964952469E-1,-1.231775284E0
5.317593898E0,-3.487658501E-2,1.685705185E-1,-1.085772991E0
5.336421346E0,-3.540086746E-1,6.266689301E-1,-6.018700600E-1
5.355248794E0,-5.229740143E-1,1.178531170E0,1.822957993E-1
5.374076242E0,-9.871385098E-1,1.942710876E0,1.080002308E0
5.392903690E0,-1.646474600E0,1.637814045E0,1.820988655E0
5.411731138E0,-2.381017685E0,-4.011917114E-2,2.231956959E0
5.430545461E0,-3.085481882E0,-2.480478048E0,2.659903049E0
5.449386034E0,-3.808950901E0,-3.399491072E0,2.933017731E0
5.468213482E0,-4.262634277E0,-2.355605125E0,3.002982140E0
5.487040982E0,-3.913955927E0,-6.753263474E-1,2.940076351E0
5.505868430E0,-3.362948418E0,3.274550438E-1,2.783557892E0
5.524695878E0,-3.254466295E0,4.394407272E-1,2.404800892E0
5.543523326E0,-3.511718750E0,7.873382568E-1,2.156927109E0
5.562350773E0,-3.758537769E0,9.088721275E-1,2.149456024E0
5.581178221E0,-3.637478352E0,8.334059715E-1,2.305882931E0
5.600005721E0,-3.300505161E0,4.502267838E-1,2.328530312E0
5.618833169E0,-3.142387390E0,1.685490608E-1,1.989665508E0
5.637660617E0,-2.979997158E0,-2.428689003E-1,1.228089809E0
5.656488065E0,-2.508443832E0,-5.921359062E-1,3.163824081E-1
5.675315513E0,-1.882125854E0,-5.869450569E-1,-4.415440559E-1
5.694142961E0,-1.297722816E0,-3.588657379E-1,-9.523968697E-1
5.712970409E0,-8.197259903E-1,-1.130659342E0,-1.392860889E0
5.731797909E0,-6.341934204E-2,-1.582629681E0,-1.983530998E0
5.750625357E0,4.306192398E-1,-1.270913363E0,-2.560583115E0
5.769452805E0,8.397808075E-1,-7.777700424E-1,-3.131290436E0
5.788280253E0,1.231355906E0,-5.156950951E-1,-3.415557861E0
5.807107701E0,1.319946051E0,-5.470092297E-1,-3.717757225E0
5.825935148E0,1.248239994E0,-3.873658180E-1,-3.803836584E0
5.844762648E0,1.140085459E0,-8.436059952E-2,-3.426854134E0
5.863590096E0,1.024589539E0,4.601011276E-1,-2.813784122E0
5.882417544E0,8.685832024E-1,1.589298964E0,-2.009745598E0
5.901244992E0,1.156449556E0,2.075955153E0,-8.604331017E-1
5.920072492E0,1.315875769E0,1.448286772E0,-1.046724319E-1
5.938899940E0,7.768709660E-1,7.668750286E-1,3.517341614E-2
5.957727388E0,3.022460938E-1,1.245283842E0,3.957042694E-1
5.976554836E0,6.388592720E-1,3.919597149E0,1.173436642E0
5.995382336E0,1.351881981E0,3.834574461E0,1.280228615E0
6.014209784E0,1.013699293E0,2.111444473E0,4.016351700E-1
6.033037232E0,1.207110405E0,2.951480150E0,5.931282043E-2
6.051864680E0,1.710651875E0,3.912903547E0,-9.886741638E-3
6.070692128E0,1.765654325E0,4.195379257E0,3.393211365E-1
6.089519628E0,1.242321730E0,3.529057980E0,8.527917862E-1
6.108347076E0,3.137190342E-1,2.660992622E0,1.353877068E0
6.127174523E0,-1.027693748E0,1.684303045E0,1.022225380E0
6.146001971E0,-2.531986237E0,1.136737823E0,2.981491089E-1
6.164829471E0,-3.190928936E0,1.286092758E0,-5.606222153E-2
6.183656919E0,-3.023342133E0,1.490158319E0,2.813911438E-2
6.202484367E0,-2.663620472E0,1.551477432E0,-1.131510735E-1
6.221311815E0,-2.427721024E0,1.505144358E0,-5.879592896E-1
6.240139315E0,-2.045151711E0,1.691202641E0,-1.255999088E0
6.258966763E0,-1.465892792E0,1.281733990E0,-1.687212467E0
6.277794211E0,-1.583973408E0,1.591700315E0,-1.779164314E0
6.296621659E0,-2.183129311E0,1.836825252E0,-1.739825726E0
6.315449159E0,-2.110040188E0,1.749456882E0,-1.681945801E0
6.334276607E0,-1.582701683E0,1.656936288E0,-1.711909294E0
6.353104055E0,-9.250345230E-1,1.302088380E0,-2.139940739E0
6.371931555E0,-3.715181351E-1,8.106631041E-1,-2.908197880E0
6.390759003E0,1.468834877E-1,8.465265632E-1,-3.538400650E0
6.409586451E0,6.256227493E-1,1.361477137E0,-3.795708179E0
6.428413898E0,9.393153191E-1,1.765590072E0,-3.853036404E0
6.447241398E0,9.965929985E-1,1.711969852E0,-3.834881306E0
6.466068846E0,7.492318153E-1,1.367909908E0,-3.872877598E0
6.484896294E0,6.183667183E-1,1.247241974E0,-3.867944241E0
6.503723742E0,8.528757095E-1,1.198074698E0,-3.550940037E0
6.522551242E0,1.510504723E0,1.312737703E0,-3.126670361E0
6.541378690E0,1.914765358E0,1.812956572E0,-2.564929485E0
6.560206138E0,1.864363194E0,2.104940653E0,-1.829379559E0
6.579033586E0,1.339348316E0,2.208343506E0,-7.430515289E-1
6.597861086E0,3.630080223E-1,1.830042362E0,1.772837639E-1
6.616675409E0,-1.370774269E0,1.985281587E0,4.532332420E-1
6.635515982E0,-3.143874645E0,2.383427143E0,7.894573212E-1
6.654343430E0,-4.003287792E0,1.972061038E0,6.807155609E-1
6.673170930E0,-4.078446865E0,1.537876487E0,9.879536629E-1
6.691998378E0,-3.652792931E0,7.078430653E-1,1.349949837E0
6.710825826E0,-3.351503372E0,6.397705078E-1,1.119351864E0
6.729653326E0,-3.183568954E0,9.194426537E-1,7.584686279E-1
6.748480773E0,-2.549693108E0,1.516779423E0,-1.864576340E-2
6.767308221E0,-1.839330673E0,1.990105867E0,-1.179537773E-1
6.786135669E0,-7.808957100E-1,1.966768742E0,-6.030125618E-1
6.804963169E0,-1.690797806E-1,2.473412037E0,-1.041326046E0
6.823790617E0,4.146552086E-1,3.178917408E0,-1.298516750E0
6.842618065E0,9.293742180E-1,3.717185974E0,-1.280538082E0
6.861445565E0,1.590075970E0,3.921900511E0,-9.659895897E-1
6.880273013E0,2.397950888E0,3.786909819E0,-5.014743805E-1
6.899100461E0,2.997519732E0,3.577416897E0,-3.850402832E-1
6.917927961E0,3.496125221E0,3.169422388E0,-5.770716667E-1
6.936755409E0,4.038164139E0,2.800883055E0,-7.263889313E-1
6.955582857E0,4.528030872E0,2.376346350E0,-1.000920296E0
6.974410357E0,4.810621738E0,2.213457108E0,-1.127425671E0
6.993237805E0,5.047677040E0,2.444298983E0,-7.497000694E-1
7.012065253E0,5.169465065E0,2.553446293E0,-3.483366966E-1
7.030892753E0,4.709051609E0,2.541000843E0,-2.888221741E-1
7.049720201E0,3.862907410E0,2.189286470E0,-3.675622940E-1
7.068547701E0,3.465862274E0,1.253372431E0,-4.326267242E-1
7.087375148E0,3.099289894E0,9.274597168E-1,-1.846370697E-1
7.106202596E0,2.564387798E0,1.306252718E0,2.702107430E-1
7.125030096E0,1.787516594E0,1.808688164E0,4.587130547E-1
7.143857544E0,7.458548546E-1,2.008171797E0,4.266738892E-1
7.162684992E0,-7.001075745E-1,1.222410679E0,4.654994011E-1
7.181512492E0,-1.821473598E0,-1.734392643E-1,3.858690262E-1
7.200339940E0,-2.740399837E0,-1.087682962E0,7.739605904E-1
7.219167440E0,-3.416363716E0,-1.740096569E0,6.874771118E-1
7.237994888E0,-3.836364269E0,-2.061720371E0,5.029187202E-1
7.256822388E0,-3.536210537E0,-2.071561337E0,7.471647263E-1
7.275649836E0,-2.679791212E0,-1.214138508E0,1.249370098E0
7.294477336E0,-2.010091305E0,-1.790328026E-1,2.137103558E0
7.313304784E0,-2.015557051E0,-8.471393585E-2,2.635168552E0
7.332132232E0,-2.629496574E0,-3.623321056E-1,2.565120697E0
7.350959732E0,-3.307075024E0,-6.722939014E-1,2.220501900E0
7.369787180E0,-3.097751141E0,-7.104618549E-1,1.712295532E0
7.388614680E0,-2.098863125E0,-3.973355293E-1,1.290998459E0
7.407442128E0,-8.389811516E-1,-1.743247509E-1,1.355638504E0
7.426269628E0,2.140045166E-1,-1.204192638E-1,1.475346088E0
7.445097076E0,6.252322197E-1,-1.481559277E-1,1.303894997E0
7.463924576E0,4.046850204E-1,-1.919269562E-2,9.132981300E-1
7.482752023E0,9.132003784E-2,-2.648386955E-1,3.594560623E-1
7.501579523E0,4.200935364E-3,-5.891165733E-1,1.949491501E-1
7.520406971E0,2.686305046E-1,-4.968521595E-1,3.193283081E-1
