"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
3.849089512E0,1.276042700E0,1.074459076E0,-2.124428511E0
3.867915866E0,1.086116433E0,1.138648033E0,-1.884968996E0
3.886742168E0,7.815258503E-1,7.528600693E-1,-1.835535288E0
3.905568522E0,4.443936348E-1,5.524454117E-1,-1.973803043E0
3.924394824E0,2.126975060E-1,4.734468460E-1,-1.780382395E0
3.943221178E0,2.640901804E-1,6.433544159E-1,-1.604419231E0
3.962047480E0,3.342190981E-1,5.638828278E-1,-1.462401152E0
3.980873835E0,3.695604801E-1,4.131383896E-1,-1.580420017E0
3.999700137E0,1.164557934E-1,7.944841385E-1,-1.702732325E0
4.018526491E0,1.806473732E-1,1.256601334E0,-1.738220215E0
4.037352793E0,2.651867867E-1,1.595078945E0,-1.413161516E0
4.056179147E0,1.939015388E-1,1.696722031E0,-8.698430061E-1
4.075005449E0,-1.621699333E-2,1.280688286E0,-6.681332588E-1
4.093831803E0,-3.482078314E-1,8.655576706E-1,-5.307450294E-1
4.112658105E0,-4.132739305E-1,8.569097519E-2,-5.076861382E-1
4.131484460E0,-4.227516651E-1,-2.618269920E-1,-4.402289391E-1
4.150310762E0,-4.686067104E-1,-1.129560471E-1,-3.009128571E-2
4.169137116E0,-2.022001743E-1,1.539659500E-1,-1.739258766E-1
4.187963418E0,-3.301267624E-1,2.608485222E-1,-4.050102234E-1
4.206789772E0,-6.203992367E-1,2.282204628E-1,-5.062932968E-1
4.225616074E0,-5.459747314E-1,1.154785156E-1,-5.604124069E-1
4.244442428E0,-5.793831348E-1,2.817955017E-1,-1.454615593E-1
4.263268730E0,-7.219586372E-1,1.854329109E-1,-6.064982414E-1
4.282095085E0,-1.160537004E0,-4.299054146E-1,-1.395288944E0
4.300921439E0,-8.427457809E-1,-7.260203362E-1,-1.731690407E0
4.319747741E0,-1.415916681E0,-8.121366501E-1,-2.462550163E0
4.338574095E0,-1.969340324E0,-4.646639824E-1,-2.593756676E0
4.357400397E0,-2.280260086E0,-2.363963127E-1,-2.522774935E0
4.376226751E0,-2.933641195E0,1.433849335E-1,-1.964203358E0
4.395053105E0,-3.705851316E0,-4.970154762E-1,-2.664228678E0
4.413879407E0,-4.557284355E0,-4.211020470E-1,-2.209173441E0
4.432705762E0,-4.642692566E0,3.577551842E-1,-1.031466961E0
4.451532116E0,-4.631546974E0,9.177436829E-1,-6.757321358E-1
4.470358418E0,-4.722213268E0,8.117599487E-1,-5.441842079E-1
4.489184772E0,-3.302158117E0,4.826722145E-1,3.042984009E-1
4.508011074E0,-1.502203465E0,4.117217064E-1,7.175240517E-1
4.526837428E0,-1.604718447E0,2.388744354E-1,-2.729415894E-2
4.545663782E0,-1.519402027E0,3.899617195E-1,-6.318600178E-1
4.564490137E0,-7.595655918E-1,7.288455963E-3,-1.247962952E0
4.583316439E0,-5.367493629E-1,-6.871414185E-1,-1.814432502E0
4.602142793E0,-1.832056046E-1,-7.505960464E-1,-1.851676702E0
4.620969147E0,6.818842888E-1,-4.613394737E-1,-1.010104179E0
4.639795501E0,1.314287186E0,-9.595327377E-1,-1.239412069E0
4.658621803E0,4.578058720E-1,-8.880653381E-1,-1.177735806E0
4.677448157E0,2.458242178E0,1.065216064E-1,6.322464943E-1
4.696274512E0,4.437719345E0,6.837015152E-1,2.009634256E0
4.715100866E0,2.810297251E0,1.392146111E0,2.282465935E0
