"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.518052474E1,-8.142228127E-1,1.160099030E0,-1.059466839E0
1.519934948E1,-9.720320702E-1,2.269039154E-1,-1.056439400E0
1.521817422E1,-7.931454182E-1,-7.129402161E-1,-1.101921082E0
1.523699901E1,-9.450585842E-1,-1.179693222E0,-9.228386879E-1
1.525582375E1,-1.095893145E0,-1.152400970E0,-6.552753448E-1
1.527464849E1,-1.115680218E0,-1.103987217E0,-3.654551506E-1
1.529347323E1,-1.107211471E0,-9.200320244E-1,-2.090888023E-1
1.531229797E1,-1.255181789E0,-2.775430679E-1,-2.179098129E-2
1.533112276E1,-1.411981821E0,1.399393082E-1,3.151865005E-1
1.534994750E1,-1.515133381E0,3.041172028E-1,6.416907310E-1
1.536877224E1,-1.641075611E0,4.318938255E-1,1.011619568E0
1.538759698E1,-1.753674150E0,6.146798134E-1,1.471028328E0
1.540642178E1,-1.948189259E0,4.460716248E-1,1.445078373E0
1.542524651E1,-1.905182242E0,-8.607864380E-2,1.217600346E0
1.544407125E1,-1.741259098E0,-5.416707993E-1,1.017983913E0
1.546289599E1,-1.445685267E0,-7.311506271E-1,8.118243217E-1
1.548172073E1,-1.123843551E0,-6.998729706E-1,3.608798981E-1
1.550054553E1,-8.544069529E-1,-5.432534218E-1,-1.129999161E-1
1.551937026E1,-5.383259058E-1,-1.030092239E-1,-2.842831612E-1
1.553819500E1,-2.110302448E-2,1.946458817E-1,-2.086153030E-1
1.555701974E1,7.223390341E-1,1.370468140E-1,2.857513428E-1
1.557584454E1,1.163324714E0,2.635917664E-1,6.026577950E-1
1.559466928E1,1.177360058E0,6.961708069E-1,7.580671310E-1
1.561349401E1,1.208413839E0,1.036821842E0,8.065772057E-1
1.563231875E1,1.483467340E0,6.666016579E-1,5.778503418E-1
1.565114355E1,1.971101522E0,8.394527435E-2,4.916124344E-1
1.566996829E1,2.531638622E0,-1.791124344E-1,9.241471291E-1
1.568879302E1,2.945734024E0,4.819769859E-1,1.250824451E0
1.570761782E1,3.300113678E0,7.555980682E-1,1.891537666E0
1.572644256E1,3.082510233E0,3.678798676E-1,2.077552795E0
1.574526730E1,2.206841946E0,4.859881401E-1,1.722099304E0
1.576409209E1,1.024162054E0,1.381919384E0,1.673790932E0
1.578291683E1,6.240553856E-1,5.634784698E-2,1.885447979E0
1.580174157E1,9.903188944E-1,-2.058763027E0,1.717148304E0
1.582056631E1,4.592705965E-1,-3.163229942E0,1.420480251E0
1.583939110E1,-5.801088810E-1,-2.537033558E0,1.099711895E0
1.585821584E1,-1.328084230E0,-9.591035843E-1,1.043855190E0
1.587704058E1,-1.476346254E0,3.878407478E-1,1.316979408E0
1.589586537E1,-1.281822681E0,4.465947151E-1,1.545233250E0
1.591469011E1,-1.466440916E0,1.167941093E-1,1.345061779E0
1.593351485E1,-1.886989117E0,-4.073967934E-1,7.438836098E-1
1.595233964E1,-2.081058502E0,-8.191757202E-1,2.257294655E-1
1.597116438E1,-2.139969349E0,-6.124787331E-1,7.022142410E-2
1.598998912E1,-1.786824942E0,-6.698126793E-1,2.067975998E-1
1.600881391E1,-9.939835072E-1,-6.458935738E-1,5.810470581E-1
1.602763865E1,-6.581118107E-1,-7.033157349E-2,9.427456856E-1
1.604646339E1,-7.895443439E-1,-4.484367371E-2,7.807922363E-1
1.606528818E1,-1.205640316E0,-2.179055214E-1,4.986610413E-1
1.608411292E1,-1.777492523E0,-4.142694473E-1,1.926679611E-1
1.610293766E1,-2.409923792E0,-9.044857025E-1,-4.009070396E-1
1.612176245E1,-3.003533125E0,-1.318170547E0,-1.203185081E0
1.614058719E1,-3.248374939E0,-1.381184578E0,-1.828000069E0
1.615941198E1,-3.264187336E0,-1.154270172E0,-2.315555096E0
1.617823672E1,-3.157700300E0,-7.233963013E-1,-2.724415302E0
1.619706146E1,-2.873531103E0,-2.037181854E-1,-2.829938412E0
1.621588625E1,-2.482019663E0,-2.356767654E-1,-2.715705872E0
1.623471099E1,-1.938493252E0,-5.627613068E-1,-2.991710186E0
1.625353573E1,-1.588990688E0,-2.852349281E-1,-3.285482407E0
1.627236052E1,-1.404262543E0,7.298388481E-1,-3.336005688E0
1.629118526E1,-1.244078875E0,1.946077347E0,-2.963916779E0
1.631001006E1,-1.024702072E0,3.101889133E0,-2.508920670E0
1.632883480E1,-8.072166443E-1,3.607120037E0,-2.123921871E0
1.634765954E1,-5.258808136E-1,3.070352554E0,-1.865801811E0
1.636648433E1,-6.444153786E-1,2.356536388E0,-1.543350697E0
1.638530907E1,-1.020268440E0,2.270120144E0,-1.558378220E0
1.640413386E1,-1.127417088E0,2.230318069E0,-1.512351036E0
1.642295860E1,-7.442741394E-1,2.086589813E0,-1.461349010E0
1.644178334E1,2.708292007E-2,2.076289654E0,-1.451665878E0
1.646060813E1,1.148054123E0,2.326241493E0,-1.550217628E0
1.647943287E1,2.077060699E0,2.938440800E0,-1.362210274E0
1.649825766E1,2.587700367E0,3.539098740E0,-1.307988644E0
1.651708240E1,3.063978195E0,3.284608364E0,-1.216716766E0
1.653590714E1,4.263722897E0,2.582656860E0,-5.202727318E-1
1.655473193E1,5.430491924E0,1.708380222E0,5.615639687E-1
1.657355667E1,5.606020451E0,1.512242794E0,1.453928947E0
1.659238146E1,5.166939259E0,1.389353275E0,2.187032700E0
1.661120620E1,4.629864693E0,1.002239227E0,2.453575134E0
1.663003099E1,3.881725788E0,1.028690338E0,2.399284363E0
1.664885573E1,2.781467915E0,1.534687519E0,2.144944191E0
1.666768052E1,2.053932905E0,1.553909779E0,1.755074024E0
1.668650526E1,1.645543575E0,1.306145668E0,1.545475960E0
1.670533006E1,1.175297022E0,1.065793037E0,1.045601368E0
1.672415480E1,8.631827831E-1,4.882874489E-1,2.016506195E-1
1.674297959E1,1.050421953E0,5.370631218E-1,-6.281852722E-1
1.676180433E1,1.415185452E0,1.196298122E0,-1.040323257E0
1.678062912E1,2.247005939E0,2.217128754E0,-1.296303272E0
1.679945386E1,3.381043196E0,3.121712685E0,-1.507850647E0
1.681827860E1,4.093803406E0,3.999753475E0,-1.635401249E0
1.683710339E1,4.241034508E0,4.136923313E0,-2.082727432E0
1.685592813E1,3.692847490E0,3.989951134E0,-2.577539921E0
1.687475292E1,2.611669302E0,4.080695152E0,-2.530952930E0
1.689357766E1,1.508717060E0,3.686670780E0,-2.060159206E0
1.691240245E1,5.952568054E-1,3.286597729E0,-1.444275379E0
1.693122719E1,-3.724203110E-1,2.653247833E0,-1.070555210E0
1.695005198E1,-1.449993372E0,2.652678967E0,-9.914689064E-1
1.696887672E1,-2.438489676E0,2.105362415E0,-6.512413025E-1
1.698770151E1,-3.035768270E0,2.065115929E0,-3.320240974E-1
1.700652631E1,-3.412501812E0,2.274261475E0,5.333900452E-3
1.702535105E1,-4.078048706E0,1.452406406E0,4.981994629E-2
1.704417584E1,-4.521800041E0,-3.194799423E-1,-3.239235878E-1
1.706298745E1,-4.851484299E0,-2.053081989E0,-6.665186882E-1
1.708182537E1,-4.676618099E0,-3.610052347E0,-1.056870937E0
1.710065011E1,-4.368721962E0,-3.640353680E0,-1.041147232E0
1.711947490E1,-3.794370651E0,-2.980445862E0,-8.515086174E-1
1.713829964E1,-3.500418186E0,-1.996185780E0,-8.524017334E-1
1.715712443E1,-3.904901981E0,-1.098875523E0,-1.005636215E0
1.717594922E1,-4.519716263E0,-1.036792278E0,-1.431217670E0
1.719477396E1,-5.017992973E0,-1.653803825E0,-1.849352837E0
1.721359875E1,-5.535884380E0,-1.915813923E0,-1.852586269E0
1.723242349E1,-5.792716980E0,-9.335141182E-1,-1.325463772E0
1.725124829E1,-5.943483829E0,1.459155083E-1,-4.605102539E-1
1.727007303E1,-5.538596153E0,6.392507553E-1,-3.275976181E-1
1.728889782E1,-4.870588303E0,8.457703590E-1,-4.148955345E-1
1.730772256E1,-3.854515314E0,8.446693420E-1,-4.522604942E-1
1.732654735E1,-2.613783360E0,-5.102872849E-2,-4.940085411E-1
1.734535901E1,-1.141823769E0,-9.946885109E-1,-9.654574394E-1
1.736419688E1,1.116611958E-1,-1.147609234E0,-1.180615902E0
1.738302167E1,1.116228819E0,-1.395058632E-1,-1.208230495E0
1.740184641E1,1.406110048E0,1.199306488E0,-9.521923065E-1
1.742067120E1,1.202767611E0,2.272518635E0,-1.053045750E0
1.743949599E1,7.996287346E-1,2.365376472E0,-1.178965092E0
1.745832073E1,5.541694164E-1,1.640595913E0,-1.339087963E0
1.747714552E1,2.001824379E-1,1.122492790E0,-1.532616138E0
1.749597026E1,-4.278912544E-1,1.105005741E0,-1.829245567E0
1.751479506E1,-6.767778397E-1,8.871893883E-1,-1.938667774E0
1.753361980E1,-9.967803955E-2,6.024556160E-1,-1.876518726E0
1.755244459E1,9.459309578E-1,9.509902000E-1,-1.573473930E0
1.757126938E1,1.817807436E0,2.084975243E0,-9.585199356E-1
1.759009412E1,2.465645075E0,2.976573944E0,-2.338156700E-1
1.760891891E1,3.166393757E0,3.644145966E0,4.553542137E-1
1.762774370E1,3.359833241E0,3.698949814E0,7.456426620E-1
1.764656844E1,3.450558186E0,3.087215900E0,6.568541527E-1
1.766539323E1,3.829130650E0,2.101785183E0,8.670206070E-1
1.768421797E1,3.937798977E0,1.093051910E0,1.104524136E0
1.770304276E1,3.963954926E0,1.587319374E-1,1.122570515E0
1.772186756E1,3.901680470E0,4.400706291E-1,1.366810322E0
1.774069230E1,3.832292557E0,1.145719528E0,1.435374260E0
1.775951709E1,3.591124296E0,1.256812572E0,1.087303638E0
1.777834188E1,3.357809544E0,7.823681831E-1,5.891542435E-1
1.779716662E1,3.169266939E0,4.544091225E-1,9.351301193E-2
1.781599141E1,2.582649946E0,9.683232307E-1,-4.358739853E-1
1.783482350E1,1.821205378E0,1.077311993E0,-8.687849045E-1
1.785363511E1,1.263325453E0,2.236535072E0,-1.216889858E0
1.787247303E1,6.186833382E-1,3.887465477E0,-1.337557793E0
1.789129777E1,2.788650990E-1,4.907261848E0,-1.458655357E0
1.791012256E1,8.870244026E-2,5.083701611E0,-1.577169895E0
1.792894735E1,8.020615578E-2,4.402665138E0,-1.416346073E0
1.794777214E1,-5.170657635E-1,4.064083576E0,-1.509824276E0
1.796659688E1,-1.782985687E0,3.982048035E0,-1.949648380E0
1.798542167E1,-2.770337105E0,3.672704697E0,-2.289055109E0
1.800424646E1,-2.867530584E0,2.687996864E0,-2.183048725E0
1.802307120E1,-2.607503176E0,1.966567516E0,-1.850815773E0
1.804189600E1,-2.602589607E0,1.548470974E0,-1.712717056E0
1.806072079E1,-2.701969862E0,9.475955963E-1,-1.993439198E0
1.807954553E1,-2.893784285E0,4.024038315E-1,-2.249629498E0
1.809837032E1,-2.825064421E0,-7.582116127E-1,-2.598926783E0
1.811719511E1,-2.682233095E0,-1.211941242E0,-2.937108278E0
1.813601990E1,-2.331400156E0,-1.641429901E0,-2.801450253E0
1.815484464E1,-1.800830841E0,-1.818948269E0,-2.654345274E0
1.817366943E1,-9.648418427E-1,-1.884457111E0,-2.151629448E0
1.819249422E1,-3.702261448E-1,-1.286102772E0,-1.624888420E0
1.821131896E1,-2.607219219E-1,-1.164892197E0,-1.132055283E0
1.823014376E1,-5.935595036E-1,-1.452197075E0,-1.076441765E0
1.824896855E1,-1.087261200E0,-1.561793327E0,-1.029955387E0
1.826779329E1,-1.358943701E0,-1.368226051E0,-7.324028015E-1
1.828661808E1,-1.416406631E0,-1.118250370E0,-1.738672256E-1
1.830544287E1,-1.137437582E0,-1.134185314E0,4.758996964E-1
1.832426761E1,-9.281659126E-1,-1.475816727E0,1.122615337E0
1.834309240E1,-1.415538311E0,-2.036597729E0,1.239941597E0
1.836191719E1,-2.357988596E0,-1.836153984E0,1.105349541E0
1.838074199E1,-3.134212017E0,-1.045725346E0,1.271847248E0
1.839956672E1,-3.408783674E0,-3.959617615E-1,1.659954548E0
1.841839152E1,-3.203715563E0,-4.654407501E-3,2.065443993E0
1.843721631E1,-2.685998201E0,6.954479218E-2,2.425159454E0
1.845604110E1,-2.089074373E0,1.492357254E-2,2.545277596E0
1.847486584E1,-1.496958971E0,-2.579245567E-1,2.478178024E0
1.849369063E1,-9.471981525E-1,-2.542314529E-1,2.052244186E0
1.851251542E1,-4.629638195E-1,-5.482864380E-2,1.572347164E0
1.853134022E1,1.791490316E-1,-6.852579117E-2,1.114503860E0
1.855016495E1,7.494535446E-1,-4.404687881E-1,4.494009018E-1
1.856898975E1,1.248440742E0,-1.062538147E0,-3.748054504E-1
1.858781454E1,1.796835899E0,-1.352141380E0,-9.456272125E-1
1.860663933E1,2.569597006E0,-1.111438274E0,-1.103309631E0
1.862546407E1,3.279939175E0,-7.853751183E-1,-9.771695137E-1
1.864428886E1,3.656577826E0,-5.700030327E-1,-8.554000854E-1
1.866311365E1,3.693145275E0,-4.613223076E-1,-7.163167000E-1
1.868193844E1,3.467030764E0,-2.418537140E-1,-7.634234428E-1
1.870076324E1,3.002694368E0,5.209274292E-1,-6.196384430E-1
1.871958798E1,2.609563828E0,1.323160172E0,-5.957269669E-2
1.873841277E1,2.092735291E0,1.351420879E0,7.383356094E-1
1.875723756E1,1.206375837E0,8.312444687E-1,1.125527859E0
1.877606235E1,-3.083699942E-1,1.114368439E0,9.277253151E-1
1.879488714E1,-1.765635014E0,1.969703674E0,5.728888512E-1
1.881371193E1,-2.600539207E0,2.723198891E0,5.364689827E-1
1.883253667E1,-2.691016912E0,1.595394611E0,9.050626755E-1
1.885136146E1,-2.301118135E0,-7.294569016E-1,1.020366669E0
1.887017313E1,-1.962581873E0,-2.898928642E0,9.146246910E-1
1.888901105E1,-1.803955317E0,-3.839807510E0,5.265789032E-1
1.890783584E1,-1.812277555E0,-3.089530468E0,1.141190529E-1
1.892666063E1,-1.302049637E0,-1.861597061E0,3.554534912E-2
1.894548537E1,-4.661850929E-1,-8.752374649E-1,2.733578682E-1
1.896431016E1,2.961082458E-1,-1.910676956E-1,4.618396759E-1
1.898313495E1,8.104615211E-1,-4.838991165E-2,4.646563530E-1
1.900195975E1,8.603022099E-1,-2.316889763E-1,3.258867264E-1
1.902078454E1,7.003633976E-1,-5.698122978E-1,1.539249420E-1
1.903960933E1,3.990399837E-1,-5.517034531E-1,5.119657516E-2
1.905843407E1,1.428875923E-1,-2.905263901E-1,1.007552147E-1
1.907725886E1,4.524781704E-1,-2.013311386E-1,2.797589302E-1
1.909608365E1,1.138186693E0,-3.475117683E-1,6.389222145E-1
1.911490844E1,1.776808977E0,-1.077365875E-2,8.336906433E-1
1.913373324E1,1.970851183E0,1.200897217E0,6.702427864E-1
1.915255803E1,1.809222698E0,2.026684284E0,7.625102997E-2
1.917138282E1,1.741802454E0,1.939217567E0,-5.147628784E-1
1.919020756E1,1.944657922E0,9.038205147E-1,-9.390110970E-1
1.920903235E1,2.254920244E0,-5.118007660E-1,-1.343963861E0
1.922785714E1,2.257970095E0,-6.718635559E-1,-1.578905821E0
1.924668193E1,2.016669750E0,9.189319611E-2,-1.656545162E0
1.926550672E1,1.692917347E0,1.461080551E0,-1.744634628E0
1.928433152E1,1.315390110E0,2.440861702E0,-1.727332354E0
1.930315631E1,1.320057392E0,2.216093063E0,-1.646105766E0
1.932198110E1,1.099753380E0,1.722129345E0,-1.445210218E0
1.934080589E1,2.513349056E-1,1.413275719E0,-1.075082302E0
1.935963068E1,-1.224416733E0,1.206035614E0,-6.877079010E-1
1.937844235E1,-2.666612625E0,2.658510208E-1,-4.032540321E-1
1.939728022E1,-3.749818325E0,-1.336050034E0,-6.940841675E-2
1.941610501E1,-4.474497318E0,-2.635062218E0,1.826910973E-1
1.943492980E1,-4.884985924E0,-2.489677906E0,3.439989090E-1
1.945375459E1,-4.810739517E0,-1.535148144E0,4.914412498E-1
1.947257938E1,-4.167970657E0,-2.589139938E-1,1.008457184E0
1.949140417E1,-3.391123295E0,-1.155939102E-1,1.490068436E0
1.951022896E1,-2.636204720E0,-5.480756760E-1,1.536366940E0
1.952905376E1,-2.037386894E0,-5.478763580E-1,1.354265213E0
1.954787850E1,-1.826017857E0,-4.683980942E-1,8.893060684E-1
1.956670329E1,-1.642533302E0,-6.926355362E-1,3.551187515E-1
1.958552808E1,-1.347435236E0,-9.567413330E-1,7.768821716E-2
1.960435287E1,-1.130495787E0,-1.097559452E0,-2.939686775E-1
1.962317766E1,-9.503383636E-1,-1.039691448E0,-7.574229240E-1
1.964200245E1,-6.358944178E-1,-5.757842064E-1,-1.067877769E0
1.966082725E1,-4.001951218E-2,6.749248505E-2,-1.303678989E0
1.967965204E1,8.820336461E-1,6.907310486E-1,-1.630510330E0
1.969847683E1,1.986081004E0,1.384865761E0,-2.098557472E0
1.971728850E1,3.404210806E0,1.443422318E0,-2.350752354E0
1.973612641E1,5.276330948E0,1.020615578E0,-2.501326799E0
1.975495120E1,7.214926243E0,1.039250374E0,-2.244170666E0
1.977377600E1,8.363202095E0,2.113124847E0,-1.934110880E0
1.979260079E1,7.797488213E0,3.499320984E0,-1.592610598E0
1.981142558E1,6.496914387E0,3.302920341E0,-1.014830828E0
1.983025037E1,5.385406017E0,2.439633369E0,-3.706979752E-2
1.984907516E1,4.245293617E0,2.283595085E0,9.650969505E-1
1.986789995E1,3.084213018E0,2.632325172E0,1.737918854E0
1.988672475E1,2.492421150E0,2.267210007E0,2.312381744E0
1.990554954E1,2.424448967E0,1.224582672E0,2.931937695E0
1.992437433E1,2.325971842E0,1.936588287E-1,3.214525223E0
1.994319912E1,2.069983482E0,-3.662157059E-1,3.126895905E0
1.996202391E1,1.645121098E0,-2.717084885E-1,2.649131298E0
1.998084870E1,1.072223425E0,3.940391541E-1,2.019460201E0
1.999967350E1,5.826246738E-1,1.137322426E0,1.663445473E0
2.001849829E1,1.545619369E-1,2.006735802E0,1.541232109E0
2.003732308E1,-3.191292882E-1,2.371658325E0,1.858419418E0
2.005614787E1,-9.111889601E-1,2.007676125E0,2.135092735E0
2.007497266E1,-1.544958591E0,1.611250877E0,2.021068573E0
2.009379745E1,-1.833618760E0,1.169409752E0,1.699504375E0
2.011262225E1,-1.184554219E0,8.796939850E-1,1.757999420E0
2.013144704E1,-2.691610754E-1,1.445934296E0,1.446538448E0
2.015027183E1,1.297558546E-1,2.214253902E0,7.016654015E-1
2.016909662E1,5.966442227E-1,2.305000782E0,-1.688876152E-1
2.018792141E1,1.122428417E0,1.897391796E0,-9.398241043E-1
2.020674620E1,1.564959526E0,1.662709713E0,-1.606375694E0
2.022557100E1,2.092868805E0,1.409726620E0,-2.024065971E0
2.024439579E1,2.332652569E0,1.080788136E0,-2.782782555E0
2.026322058E1,2.195040226E0,6.066708565E-1,-3.560079575E0
2.028204537E1,2.127600431E0,-3.030447960E-1,-4.186333656E0
2.030087016E1,2.209344864E0,-8.411884308E-1,-4.553102016E0
2.031969495E1,2.257230043E0,-1.115798950E-1,-4.813326836E0
2.033851975E1,1.990321159E0,1.407169819E0,-4.862128258E0
2.035734454E1,1.772506714E0,2.538228035E0,-4.767128944E0
2.037616933E1,1.386928797E0,3.487884998E0,-4.421738625E0
2.039499412E1,9.675962925E-1,3.425279140E0,-4.013365269E0
2.041381891E1,7.576897144E-1,2.561210632E0,-3.373715878E0
2.043264370E1,5.566624403E-1,1.954398632E0,-2.877775669E0
2.045146850E1,4.018983841E-1,1.756659508E0,-2.764544010E0
2.047029334E1,1.999149323E-1,1.920654774E0,-2.669912338E0
2.048911808E1,4.384765625E-1,2.493259430E0,-2.494163990E0
2.050794292E1,1.073311210E0,2.968166351E0,-2.142390728E0
2.052676772E1,1.842622042E0,3.630735874E0,-1.970274925E0
2.054559251E1,2.231012583E0,4.303915977E0,-2.049784184E0
2.056441730E1,2.179732800E0,4.516309261E0,-2.470519543E0
2.058324209E1,1.883159995E0,4.599648952E0,-3.356077671E0
2.060206688E1,1.665790319E0,4.239722729E0,-4.360639572E0
2.062089167E1,1.516315818E0,4.197880745E0,-5.280277729E0
2.063971647E1,1.207634807E0,5.225463867E0,-6.027620316E0
2.065854126E1,1.123452544E0,7.371046543E0,-5.421003342E0
2.067736605E1,2.114313126E0,8.464124680E0,-4.554815292E0
2.069619084E1,3.355906248E0,8.812522888E0,-3.624321461E0
2.071501563E1,3.311724186E0,8.770355225E0,-3.036070347E0
2.073382735E1,1.549090624E0,8.397819519E0,-2.965467930E0
2.075266527E1,-9.139922261E-1,7.217489243E0,-3.482351780E0
2.077149006E1,-2.883226156E0,6.217504978E0,-3.772057533E0
2.079031485E1,-3.428894997E0,5.331758499E0,-3.651482582E0
2.080913964E1,-2.748968840E0,5.019619942E0,-2.913097382E0
2.082796443E1,-1.473453879E0,4.530375481E0,-1.706346512E0
2.084678923E1,-1.940526962E-1,2.572541237E0,-1.395938396E0
2.086561402E1,4.934893250E-1,2.189817905E0,-1.911404133E0
2.088443886E1,3.386553526E-1,3.033269882E0,-2.764591932E0
2.090326365E1,1.494651884E-1,3.553810120E0,-3.427544594E0
2.092208844E1,1.833525300E-2,3.376489162E0,-4.032410622E0
2.094091324E1,3.667354584E-3,3.171810150E0,-4.398113251E0
2.095973803E1,-2.306293845E-1,2.993924618E0,-4.948402405E0
2.097856282E1,-9.786096215E-1,3.546439171E0,-5.358863831E0
2.099738766E1,-1.712122440E0,3.649173737E0,-5.458252907E0
2.101621245E1,-2.284182310E0,3.372684479E0,-5.374338627E0
2.103503725E1,-2.551804543E0,2.930678844E0,-4.863732815E0
2.105386204E1,-3.143275261E0,2.545929909E0,-4.614171982E0
2.107268683E1,-3.542948246E0,2.479716301E0,-4.029887199E0
2.109151162E1,-3.642866611E0,2.765143871E0,-3.194518805E0
2.111033646E1,-3.840962410E0,2.984018326E0,-2.540333748E0
2.112916126E1,-3.960802078E0,2.791885376E0,-1.725348473E0
2.114798605E1,-4.082869053E0,2.807598114E0,-1.136944771E0
2.116681084E1,-4.266379833E0,2.455305576E0,-6.015028954E-1
2.118563563E1,-4.303373337E0,2.236077309E0,-4.498987198E-1
2.120446042E1,-4.481353760E0,2.255881786E0,-3.206443787E-1
2.122328527E1,-4.536828995E0,2.094421387E0,-9.615135193E-2
2.124211006E1,-4.445378304E0,2.288404942E0,-1.727352142E-1
2.126093485E1,-3.973947048E0,2.004539013E0,-1.745452881E-1
2.127975964E1,-3.234557629E0,1.945985794E0,4.270410538E-2
2.129858443E1,-2.571481705E0,2.059002399E0,-1.657586098E-1
2.131740928E1,-2.102169991E0,1.438161850E0,-4.806947708E-1
2.133623407E1,-1.487017393E0,2.043704987E-1,-1.317336082E0
2.135505886E1,-1.249967813E0,4.855251312E-2,-2.388410091E0
2.137388365E1,-1.591239929E0,6.047587395E-1,-3.048132896E0
2.139270844E1,-1.743422866E0,5.476427078E-1,-3.679868221E0
2.141153324E1,-1.647986054E0,9.327936172E-2,-4.312205791E0
2.143035808E1,-1.612086535E0,-7.128014565E-1,-4.497483730E0
2.144918287E1,-1.511913538E0,-1.179807663E0,-4.255228043E0
2.146800766E1,-1.576728582E0,-1.031972408E0,-3.872163534E0
2.148683245E1,-1.695271492E0,-9.999685287E-1,-3.502508640E0
2.150565730E1,-1.926878929E0,-5.225000381E-1,-3.002621174E0
2.152448209E1,-2.224030972E0,-6.250238419E-2,-2.610670567E0
2.154330688E1,-2.702626467E0,5.498204231E-1,-2.481115341E0
2.156213167E1,-3.292080164E0,7.427167892E-1,-1.714075089E0
2.158095646E1,-3.724134684E0,7.677321434E-1,-9.638843536E-1
2.159978131E1,-3.951846838E0,6.867947578E-1,8.843708038E-2
2.161860610E1,-3.899033546E0,7.268142700E-1,1.034305573E0
2.163743089E1,-3.467543840E0,3.463525772E-1,1.531495571E0
2.165625574E1,-2.605709553E0,4.674782753E-1,1.498412132E0
2.167508053E1,-1.750345945E0,9.000539780E-1,1.461758137E0
2.169390532E1,-8.724792004E-1,8.611145020E-1,1.542809486E0
2.171273011E1,5.184888840E-2,6.343441010E-1,1.973759174E0
2.173155490E1,8.966419697E-1,-2.533864975E-2,2.021319866E0
2.175037975E1,1.533110619E0,-4.629173279E-1,1.633220673E0
2.176920454E1,1.834962487E0,-6.301403046E-3,1.359596252E0
2.178802933E1,1.571472049E0,1.133288383E0,8.113608360E-1
2.180685417E1,1.077019930E0,1.992433071E0,-1.892485619E-1
2.182567896E1,6.712144613E-1,2.520162106E0,-6.018967628E-1
2.184450376E1,3.994567394E-1,2.999932766E0,-5.150313377E-1
2.186331548E1,-6.049394608E-3,1.428903580E0,-7.652916908E-1
2.188215339E1,-4.213138819E-1,-1.354552746E0,-1.194417000E0
2.190097818E1,-6.254273653E-1,-2.449596405E0,-1.202177048E0
2.191980298E1,-8.842921257E-1,-1.756366253E0,-1.052191257E0
2.193862782E1,-1.286859035E0,-2.918539047E-1,-9.797663689E-1
2.195745261E1,-1.509410620E0,5.140066147E-1,-8.808798790E-1
2.197627740E1,-1.553431630E0,7.215838432E-1,-8.080430031E-1
2.199510225E1,-1.908996105E0,3.438959122E-1,-9.197602272E-1
2.201392704E1,-2.526788235E0,-3.212156296E-1,-1.187006474E0
2.203275183E1,-3.112384796E0,-1.106619835E0,-1.279157162E0
2.205157667E1,-3.030797958E0,-1.257640362E0,-8.969659805E-1
2.207040146E1,-2.725949287E0,-6.607556343E-1,-1.792016029E-1
2.208922626E1,-2.697006226E0,-1.157760620E-1,2.454314232E-1
2.210805110E1,-3.007752895E0,-1.167960167E-1,1.577420235E-1
2.212687589E1,-3.079972267E0,-7.271752357E-1,-3.097486496E-1
2.214570068E1,-2.669473410E0,-1.579731464E0,-6.654005051E-1
2.216452553E1,-1.792830944E0,-1.677283287E0,-7.521700859E-1
2.218335032E1,-7.289171219E-1,-8.702263832E-1,-5.870895386E-1
2.220217511E1,1.142909527E-1,3.216004372E-1,-2.385950089E-1
2.222099995E1,7.760908008E-1,3.273444176E-1,3.529930115E-2
2.223982475E1,1.138890505E0,-3.372597694E-1,-1.379919052E-1
2.225864954E1,1.016748428E0,-1.133512020E0,-4.113001823E-1
2.227747438E1,5.293344259E-1,-1.887506485E0,-6.382083893E-1
2.229629917E1,3.103697300E-2,-1.810965538E0,-4.899363518E-1
2.231511089E1,-2.753539085E-1,-3.394608498E-1,-9.606266022E-2
2.233394881E1,-6.905777454E-1,1.609493256E0,2.865333557E-1
2.235277360E1,-1.220978498E0,2.440957546E0,3.060026169E-1
2.237159839E1,-1.706590891E0,1.630851746E0,1.205096245E-1
2.239042324E1,-1.991526604E0,-2.465872765E-1,-1.124849319E-1
2.240924803E1,-1.946093321E0,-1.736707687E0,-3.021960258E-1
2.242807287E1,-1.641628027E0,-1.849077225E0,-7.944345474E-2
2.244689766E1,-1.177287579E0,-9.363231659E-1,4.638195038E-1
2.246572245E1,-8.739967346E-1,1.593980789E-1,6.269531250E-1
2.248454730E1,-8.758451939E-1,8.082427979E-1,2.580447197E-1
2.250337209E1,-1.005254984E0,9.919290543E-1,-1.795048714E-1
2.252219693E1,-1.240611792E0,1.259637833E0,-5.773286819E-1
2.254102172E1,-1.543804169E0,1.296355247E0,-7.787084579E-1
2.255984652E1,-1.688858032E0,1.545795441E0,-1.047880650E0
2.257867136E1,-1.720385075E0,1.975222588E0,-1.152315140E0
2.259749615E1,-1.479254484E0,2.274484158E0,-1.313980818E0
2.261632100E1,-1.125896692E0,2.340981960E0,-1.377021074E0
2.263514579E1,-8.300137520E-1,2.123826981E0,-1.396791220E0
2.265397058E1,-5.667521954E-1,1.849355221E0,-1.461088419E0
2.267279542E1,-3.669023514E-2,1.407839298E0,-1.355722189E0
2.269162022E1,2.976980209E-1,1.223121166E0,-1.310665131E0
2.271044506E1,6.407036781E-1,9.370346069E-1,-1.236744404E0
2.272926985E1,1.028483391E0,8.849177361E-1,-1.214523792E0
