"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
2.643211035E0,-3.167055368E0,-1.878874779E0,-2.111700773E-1
2.662039368E0,-3.294026375E0,-1.840610027E0,-2.419862151E-1
2.680867702E0,-3.475502729E0,-1.726227760E0,-2.530288696E-1
2.699696087E0,-3.467379808E0,-1.570880890E0,-3.194057345E-1
2.718524420E0,-3.186050653E0,-1.414730072E0,-3.012349010E-1
2.737352754E0,-2.612141371E0,-9.128322601E-1,-2.851801813E-1
2.756181087E0,-2.203032017E0,-3.242092133E-1,-3.388994932E-1
2.775009473E0,-1.996880770E0,2.408981323E-3,-2.447122335E-1
2.793837806E0,-1.721146345E0,2.709751129E-1,-4.219408929E-1
2.812666139E0,-1.307483196E0,5.738191605E-1,-6.027683616E-1
2.831494473E0,-8.892817497E-1,7.202816010E-1,-2.309061289E-1
2.850322858E0,-2.809467316E-1,1.095120430E0,4.812688828E-1
2.869151191E0,7.616043091E-1,1.587218285E0,1.250134945E0
2.887979525E0,1.501282215E0,1.526103020E0,1.744324803E0
2.906807858E0,1.464086533E0,1.463201523E0,1.570135832E0
2.925636191E0,1.270554304E0,1.512734413E0,1.359464645E0
2.944464577E0,1.292279243E0,1.616030693E0,1.383229017E0
2.963292910E0,1.646843672E0,1.892631531E0,1.412993908E0
2.982121243E0,1.758749485E0,2.829897881E0,1.272865057E0
3.000949577E0,1.908440351E0,3.936520576E0,1.291367173E0
3.019777962E0,2.932770252E0,4.544464111E0,1.417123675E0
3.038606295E0,2.417770863E0,4.705452919E0,1.109338284E0
3.057434629E0,1.296321154E0,3.663592339E0,9.334377050E-1
3.076249837E0,1.198127985E0,2.266562462E0,5.629336834E-1
3.095091295E0,1.404530048E0,6.988954544E-1,3.050438166E-1
3.113919681E0,1.583952308E0,-3.723907471E-1,-3.007248640E-1
3.132748014E0,2.156607866E0,-1.168170452E0,-9.461472034E-1
3.151576348E0,2.597758770E0,-1.564051628E0,-9.239120483E-1
3.170404681E0,2.896287441E0,-1.700276375E0,-9.247694016E-1
3.189233014E0,2.971454859E0,-1.361300945E0,-1.367106557E0
3.208061400E0,2.901506186E0,-7.865190506E-1,-1.612243772E0
3.226889733E0,2.269941092E0,8.816909790E-2,-1.586036563E0
3.245718066E0,1.471798182E0,4.601211548E-1,-1.846530199E0
3.264546400E0,4.406298399E-1,1.124380112E0,-2.222678661E0
3.283374733E0,-3.433289528E-1,1.782351494E0,-1.861358643E0
3.302203118E0,-5.593094826E-1,9.629611969E-1,-1.162230015E0
3.321031452E0,-3.012789488E-1,-2.815294266E-1,-8.056824207E-1
3.339859785E0,-1.869353056E-1,-9.387321472E-1,-4.007940292E-1
3.358688118E0,-3.657763004E-1,-8.230051994E-1,-8.282661438E-2
3.377516504E0,-7.428704500E-1,-6.465978622E-1,1.402649879E-1
3.396344837E0,-9.312396049E-1,-6.651096344E-1,3.844532967E-1
3.415173170E0,-8.204882145E-1,-9.230771065E-1,5.034060478E-1
3.434001504E0,-8.849856853E-1,-1.119586945E0,5.850229263E-1
3.452829837E0,-1.218216658E0,-1.372060776E0,2.527298927E-1
3.471658223E0,-1.702649713E0,-1.695890903E0,4.565334320E-2
3.490486556E0,-1.772336006E0,-1.732183456E0,2.081513405E-1
3.509314889E0,-1.656518579E0,-1.849266529E0,3.552255630E-1
3.528143223E0,-1.555831313E0,-1.797673702E0,5.369877815E-1
3.546971556E0,-1.523518682E0,-1.355974197E0,8.526639938E-1
3.565799941E0,-1.357105374E0,-1.240276814E0,9.922552109E-1
3.584628275E0,-1.406698465E0,-9.392294884E-1,1.022837162E0
3.603456608E0,-1.648563981E0,-8.295183182E-1,1.398602962E0
3.622284941E0,-1.686920047E0,-8.001313210E-1,1.823437691E0
3.641113275E0,-1.877678156E0,-1.110265255E0,2.068096638E0
3.659941608E0,-2.326478720E0,-1.460624218E0,1.991889477E0
3.678769993E0,-2.913018227E0,-1.456014633E0,1.580214977E0
3.697598327E0,-3.245956182E0,-1.533660412E0,9.738564491E-1
3.716426660E0,-2.920812368E0,-1.177442551E0,7.538313866E-1
3.735254993E0,-2.247076750E0,1.179246902E-1,1.037758827E0
3.754083327E0,-1.875073314E0,1.729340553E0,1.011800766E0
3.772911712E0,-1.709491491E0,1.808402061E0,6.860098839E-1
3.791740045E0,-1.216403008E0,7.176275253E-1,1.019921303E-1
3.810568379E0,-8.731327057E-1,1.096558571E-1,-3.717322350E-1
3.829396712E0,-6.606826782E-1,-2.269568443E-1,-7.516903877E-1
3.848225045E0,-4.353771210E-1,-3.089075089E-1,-1.219922543E0
3.867053379E0,-4.139587879E-1,9.100770950E-2,-1.768183708E0
3.885881764E0,-6.954128742E-1,7.159843445E-1,-2.045758009E0
3.904710098E0,-8.304932117E-1,6.970543861E-1,-2.068578959E0
3.923538431E0,-4.021387100E-1,7.124648094E-1,-2.280678988E0
3.942366764E0,-2.017982006E-1,9.308471680E-1,-2.506609440E0
3.961195098E0,-1.440877914E-1,1.195410728E0,-2.736081123E0
3.980023431E0,2.179975510E-1,1.956370354E0,-2.503592730E0
3.998851816E0,7.499492168E-1,1.798796654E0,-2.115707159E0
4.017680150E0,1.726921320E0,1.424592972E0,-1.916815281E0
4.036508483E0,2.171437263E0,1.294230461E0,-1.847462893E0
4.055336816E0,1.880106449E0,1.304281235E0,-1.822052956E0
4.074165150E0,1.673501253E0,9.941663742E-1,-1.776673794E0
4.092993483E0,1.637928724E0,8.412289619E-1,-1.659991980E0
4.111821816E0,1.576036453E0,8.961062431E-1,-1.794826508E0
4.130650202E0,1.387983561E0,1.173233509E0,-1.726572514E0
4.149478535E0,1.413530588E0,1.644585609E0,-1.276444197E0
4.168306868E0,1.559265375E0,1.624686241E0,-7.906444073E-1
4.187135202E0,1.641433477E0,1.696192741E0,-7.389569283E-2
4.205963535E0,1.308536768E0,1.849813461E0,1.405296326E-1
4.224791868E0,7.313942909E-1,1.792922020E0,1.483726501E-1
4.243620254E0,6.576848030E-1,1.614798069E0,1.524915695E-1
4.262448587E0,1.097262859E0,1.487921238E0,3.820304871E-1
4.281276920E0,1.756114483E0,1.120485783E0,9.521679878E-1
4.300105254E0,2.250425816E0,9.997444153E-1,1.545650005E0
4.318933587E0,2.217528820E0,1.236423969E0,1.665107489E0
4.337761920E0,1.380227327E0,2.251729488E0,1.520993948E0
4.356590254E0,3.485150337E-1,2.620663643E0,1.210539341E0
4.375418587E0,-3.245544434E-2,1.630365372E0,1.078292847E0
4.394246973E0,-6.242036819E-2,2.302751541E-1,7.487032413E-1
4.413075306E0,-3.050804138E-2,-5.306901932E-1,7.368850708E-2
4.431903639E0,-9.193229675E-2,-7.470326424E-1,-3.671836853E-2
4.450731973E0,2.440280914E-1,-1.459428310E0,-9.729909897E-2
4.469560306E0,8.683042526E-1,-2.070336819E0,-3.287165165E-1
4.488388639E0,1.175001860E0,-1.797961235E0,-3.266842365E-1
4.507216973E0,1.222790003E0,-1.055577755E0,-4.301285744E-2
