"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
2.253045065E1,2.135798454E0,3.747982979E-1,1.856125355E0
2.254927888E1,1.733109236E0,3.728981018E-1,1.809409142E0
2.256810711E1,1.337453604E0,2.657961845E-1,2.082681179E0
2.258693539E1,1.070344925E0,1.968336105E-2,2.169293880E0
2.260576367E1,3.601448536E-1,-1.128721237E-2,2.203921318E0
2.262459190E1,-5.460004807E-1,3.138589859E-2,1.837982655E0
2.264342018E1,-1.538337708E0,-3.049397469E-1,1.620619774E0
2.266224841E1,-1.902915955E0,-5.421204567E-1,1.671458721E0
2.268107669E1,-2.269304276E0,-6.349825859E-1,2.004199028E0
2.269990492E1,-2.354076385E0,-9.123749733E-1,2.089532852E0
2.271873321E1,-2.690170288E0,-8.852653503E-1,2.156621933E0
2.273756143E1,-2.987658501E0,-1.025005341E0,2.030427456E0
2.275638972E1,-3.367230415E0,-1.290234566E0,1.940566540E0
2.277521794E1,-3.481051922E0,-1.651016474E0,1.838577747E0
2.279404623E1,-3.557959557E0,-1.774266005E0,1.652643204E0
2.281287446E1,-3.595266342E0,-1.705353260E0,1.476017952E0
2.283170274E1,-3.502490997E0,-1.800019503E0,1.399199963E0
2.285053096E1,-3.256000996E0,-1.809093714E0,1.212908745E0
2.286935925E1,-3.170640945E0,-1.762199163E0,9.474864006E-1
2.288818753E1,-2.939629078E0,-1.638021708E0,6.011977196E-1
2.290701576E1,-2.484724998E0,-1.263844728E0,4.968962669E-1
2.292584404E1,-2.064570427E0,-7.261843681E-1,4.183268547E-1
2.294467227E1,-1.751255274E0,-4.550447464E-1,5.437693596E-1
2.296350055E1,-1.448573112E0,-3.382503986E-1,6.302366257E-1
2.298232878E1,-1.041219234E0,-5.631303787E-2,6.863222122E-1
2.300115706E1,-2.479665279E-1,3.611617088E-1,6.859979630E-1
2.301998529E1,4.236333370E-1,1.091417789E0,5.391139984E-1
2.303881357E1,1.009916782E0,1.441053629E0,1.997537613E-1
2.305764180E1,1.633755445E0,1.605416298E0,-1.754760742E-1
2.307647008E1,2.118500233E0,1.792886257E0,-5.254125595E-1
2.309529831E1,2.377759457E0,1.936180353E0,-7.592415810E-1
2.311412659E1,2.452585697E0,1.932085752E0,-1.000606060E0
2.313295482E1,2.388589859E0,1.987011194E0,-1.205519676E0
2.315178310E1,2.170939922E0,1.867058516E0,-1.348801613E0
2.317061133E1,1.962421894E0,1.635484219E0,-1.539817333E0
2.318943961E1,1.885927677E0,1.815989733E0,-1.486769199E0
2.320826784E1,1.987363100E0,2.119570017E0,-1.293049812E0
2.322709612E1,2.250462770E0,2.288267851E0,-1.402442455E0
2.324592440E1,2.296511650E0,2.437934875E0,-1.457372189E0
2.326475263E1,2.372515678E0,2.254055500E0,-1.671192646E0
2.328358091E1,2.449557781E0,1.912208319E0,-1.891844749E0
2.330240914E1,2.454447269E0,1.899984360E0,-2.016029835E0
2.332123737E1,2.404547691E0,1.757900000E0,-1.975266933E0
2.334006565E1,2.353102446E0,1.823442936E0,-1.820685387E0
2.335889393E1,2.269016266E0,1.967683315E0,-1.666843891E0
2.337772216E1,2.143250704E0,1.938873529E0,-1.575548172E0
2.339655044E1,2.045132399E0,1.801661730E0,-1.383727551E0
2.341537867E1,1.711163998E0,1.451853752E0,-1.211782455E0
2.343420690E1,1.394245625E0,1.182575226E0,-9.583578110E-1
2.345303518E1,1.131225109E0,1.112004995E0,-7.008252144E-1
2.347186341E1,7.636356354E-1,1.233507633E0,-5.487842560E-1
2.349069169E1,4.151773453E-1,1.201609373E0,-4.458374977E-1
2.350951992E1,1.478042603E-1,9.750800133E-1,-2.778944969E-1
2.352834820E1,-1.929903030E-2,6.738362312E-1,-3.553285599E-1
2.354717643E1,-1.595568657E-1,3.362433910E-1,-5.263085365E-1
2.356600472E1,-1.403450966E-1,3.010575771E-1,-7.961325645E-1
2.358483294E1,-9.878635406E-3,3.015713692E-1,-9.252982140E-1
2.360366122E1,2.500057220E-3,4.577286243E-1,-1.030877590E0
2.362248946E1,-1.132249832E-2,3.762464523E-1,-1.019149303E0
2.364131774E1,-1.131649017E-1,1.346609592E-1,-8.988838196E-1
2.366014596E1,-2.417464256E-1,-2.659745216E-1,-9.444618225E-1
2.367897425E1,-3.700113297E-1,-4.879708290E-1,-1.050704002E0
2.369780248E1,-4.399533272E-1,-7.737994194E-1,-1.207435131E0
2.371663076E1,-4.344921112E-1,-8.522799015E-1,-1.388548374E0
2.373545899E1,-5.549383163E-1,-6.844685078E-1,-1.477222443E0
2.375428727E1,-6.451368332E-1,-5.703005791E-1,-1.438686371E0
2.377311550E1,-6.517567635E-1,-4.642727375E-1,-1.262575626E0
2.379194378E1,-8.418688774E-1,-2.207083702E-1,-1.102255344E0
2.381077201E1,-1.232588291E0,-4.394173622E-2,-1.021032333E0
2.382960029E1,-1.417077065E0,-1.517887115E-1,-9.177951813E-1
2.384842852E1,-1.501765251E0,-1.592516899E-1,-6.267862320E-1
2.386725680E1,-1.369368553E0,-3.257400990E-1,-3.620653152E-1
2.388608503E1,-1.121024609E0,-3.680782318E-1,-2.716989517E-1
2.390491331E1,-9.513306618E-1,-3.274259567E-1,-2.304191589E-1
2.392374154E1,-9.215750694E-1,-4.441876411E-1,-3.223714828E-1
2.394256982E1,-9.980864525E-1,-6.997900009E-1,-4.367671013E-1
2.396139805E1,-1.074074745E0,-6.819612980E-1,-4.538574219E-1
2.398022633E1,-1.317678452E0,-5.228757858E-1,-4.959053993E-1
2.399905456E1,-1.554396152E0,-5.815672874E-1,-5.791974068E-1
2.401788284E1,-1.621115208E0,-7.354681492E-1,-7.161626816E-1
2.403671107E1,-1.532140255E0,-8.031799793E-1,-7.479038239E-1
2.405553930E1,-1.283658028E0,-6.524000168E-1,-7.433586121E-1
2.407436758E1,-1.031004429E0,-3.104906082E-1,-6.718854904E-1
2.409319581E1,-9.239330292E-1,-2.099289894E-1,-5.836782455E-1
2.411202409E1,-7.909679413E-1,-2.945127487E-1,-4.510693550E-1
2.413085237E1,-6.822624207E-1,-3.152003288E-1,-4.288034439E-1
2.414968060E1,-6.399259567E-1,-3.210990429E-1,-5.831522942E-1
2.416850888E1,-4.354586601E-1,-2.554135323E-1,-6.314015388E-1
2.418733711E1,3.302097321E-3,-4.859590530E-2,-5.456838608E-1
2.420616534E1,4.504837990E-1,5.872139931E-1,-1.629528999E-1
2.422499362E1,8.492431641E-1,1.030586958E0,1.205821037E-1
2.424382185E1,1.228592873E0,9.231722355E-1,2.434539795E-1
2.426265013E1,1.372504234E0,1.608170271E0,3.123564720E-1
2.428147836E1,1.378283024E0,2.020028114E0,4.833269119E-1
2.430030664E1,1.447252989E0,2.036746740E0,8.426575661E-1
2.431913487E1,1.589627743E0,1.641340256E0,9.749741554E-1
2.433796315E1,1.421066761E0,1.579923391E0,9.481029510E-1
2.435679143E1,1.294874668E0,1.286854982E0,6.449365616E-1
2.437561966E1,1.356770992E0,1.651257515E0,2.174386978E-1
2.439444794E1,1.761697531E0,1.825370312E0,-2.115316391E-1
2.441327617E1,2.252424240E0,2.327507973E0,-3.697657585E-1
2.443210446E1,2.423288107E0,2.419779062E0,-4.340739250E-1
2.445093268E1,2.372587681E0,2.171781301E0,-3.501906395E-1
2.446976097E1,2.102992773E0,2.245145082E0,-3.588547707E-1
2.448858919E1,1.758320332E0,2.380333900E0,-3.077917099E-1
2.450741748E1,1.518699408E0,2.564759731E0,-2.541255951E-2
2.452624570E1,1.582450628E0,2.567207336E0,2.622747421E-1
2.454507399E1,1.554775715E0,2.945465088E0,6.791605949E-1
2.456390222E1,1.223178387E0,3.124994755E0,8.572039604E-1
2.458273050E1,1.011693478E0,3.167886734E0,9.155211449E-1
2.460155878E1,6.306128502E-1,3.413791656E0,8.347425461E-1
2.462038701E1,2.758212090E-1,3.463984013E0,5.812168121E-1
2.463921529E1,4.822778702E-2,3.476827145E0,2.952136993E-1
2.465804352E1,5.904197693E-3,3.529860973E0,-8.629560471E-2
2.467687180E1,5.648803711E-2,3.578145027E0,-3.592610359E-1
2.469570003E1,1.299586296E-1,3.570424557E0,-4.905209541E-1
2.471452831E1,3.022189140E-1,3.818895340E0,-5.157752037E-1
2.473335659E1,5.968556404E-1,3.978295803E0,-4.697360992E-1
2.475218482E1,1.063129663E0,4.105513573E0,-4.391884804E-1
2.477101310E1,1.366165638E0,4.576631069E0,-2.222833633E-1
2.478984133E1,1.767027617E0,4.911717892E0,1.431694031E-1
2.480866961E1,1.624094725E0,5.164810658E0,4.956545830E-1
2.482749784E1,9.955811501E-1,5.375500202E0,7.044420242E-1
2.484632612E1,-3.165354729E-1,4.691820145E0,9.043745995E-1
2.486514794E1,-1.546597481E0,3.808051109E0,8.978772163E-1
2.488425284E1,-2.915417671E0,3.005544186E0,3.937726021E-1
2.490345737E1,-3.959754467E0,4.110155106E-1,5.136480331E-1
2.492264846E1,-3.904014587E0,-3.619308949E0,3.613147736E-1
2.494186638E1,-3.296545506E0,-3.633844376E0,7.198524475E-1
2.496107086E1,-3.211956978E0,-1.861347675E0,5.019307137E-1
2.498026201E1,-3.957355976E0,8.510398865E-1,7.651057243E-1
2.499930570E1,-4.846914291E0,2.475924492E-1,1.344710350E0
2.501813393E1,-4.958327770E0,-2.888064623E0,9.164328575E-1
2.503696222E1,-4.276924610E0,-3.565354347E0,1.231689453E-1
2.505579044E1,-3.842753887E0,-1.485486031E0,-4.089045525E-1
2.507461872E1,-2.854954243E0,2.249960899E-1,-9.855966568E-1
2.509343383E1,-1.348139286E0,8.157806396E-1,-1.262133121E0
2.511227524E1,-3.027410507E-1,7.044544220E-1,-1.087871552E0
2.513110347E1,3.636608124E-1,2.101755142E-1,-1.199671745E0
2.514993175E1,-1.560847759E-1,4.560830593E-1,-1.916546822E0
2.516875998E1,-6.918196678E-1,5.793821812E-1,-2.529333115E0
2.518758820E1,-6.273052692E-1,3.118073940E-1,-2.324308395E0
2.520641649E1,-1.808924675E-1,3.889417648E-1,-1.363122463E0
2.522524472E1,3.495299816E-1,9.699325562E-1,-4.504261017E-1
2.524407300E1,4.828474522E-1,1.137806416E0,2.760982513E-2
2.526290122E1,4.105908871E-1,6.884689331E-1,1.059837341E-1
2.528172946E1,4.840879440E-1,-3.950476646E-2,-1.993055344E-1
2.530055774E1,8.715076447E-1,-8.303737640E-2,-6.177396774E-1
2.531938597E1,1.243526936E0,7.342159748E-1,-8.233356476E-1
2.533821425E1,1.541250944E0,1.369971752E0,-9.009046555E-1
2.535704248E1,1.830752850E0,1.343968391E0,-1.016561508E0
2.537587070E1,2.202951670E0,6.864767075E-1,-1.202165127E0
2.539469899E1,2.080323696E0,2.823832035E-1,-1.660554409E0
2.541352722E1,1.742441297E0,-1.181287766E-1,-2.227489948E0
2.543235544E1,1.733611226E0,-5.495104790E-1,-2.718983650E0
2.545118372E1,1.651654363E0,-1.251082420E-1,-2.958949566E0
2.547001196E1,1.603172660E0,7.137157917E-1,-3.180986404E0
2.548884024E1,1.350835919E0,1.420073271E0,-3.572665215E0
2.550766847E1,1.125941753E0,1.777878284E0,-4.086747646E0
2.552649669E1,5.693855882E-1,2.075961828E0,-3.910288811E0
2.554532498E1,-3.653132915E-1,2.194324017E0,-3.560862064E0
2.556415320E1,-1.038236022E0,1.728485584E0,-3.733023643E0
2.558298149E1,-1.079228401E0,1.656754494E0,-3.952126026E0
2.560180972E1,-1.169184327E0,1.636817455E0,-3.543472290E0
2.562063800E1,-1.252783537E0,1.565101862E0,-2.666826248E0
2.563946623E1,-1.387944579E0,1.889203787E0,-1.735506535E0
2.565829446E1,-1.117234230E0,2.229377747E0,-1.358115673E0
2.567712274E1,-1.375118613E0,3.082319498E0,-8.758592606E-1
2.569595096E1,-2.025767326E0,3.209436417E0,-7.289590836E-1
2.571477925E1,-2.672965050E0,2.612849951E0,-7.228183746E-1
2.573360748E1,-2.807931662E0,1.852065802E0,-7.980842590E-1
2.575243576E1,-2.777331591E0,1.556911707E0,-6.500587463E-1
2.577126399E1,-2.740545750E0,1.827753782E0,-2.089567184E-1
2.579009222E1,-2.532239199E0,1.852362871E0,6.380653381E-2
2.580892050E1,-2.304711103E0,1.670576811E0,1.255083084E-1
2.582774873E1,-2.151608706E0,1.451647997E0,-1.961421967E-2
2.584657701E1,-2.172139645E0,1.684605360E0,1.182870865E-1
2.586540524E1,-2.433289289E0,2.202378273E0,5.587882996E-1
2.588423352E1,-2.783939600E0,2.089162350E0,7.414045334E-1
2.590306175E1,-2.972546101E0,1.689008474E0,6.508979797E-1
2.592188998E1,-2.974893570E0,7.987937927E-1,4.394760132E-1
2.594071826E1,-2.703474522E0,-4.495668411E-2,2.829208374E-1
2.595954649E1,-2.373159409E0,-5.796852112E-1,1.193561554E-1
2.597837477E1,-2.161883354E0,-1.002754450E0,-3.975114822E-1
2.599720300E1,-2.027322054E0,-1.258013725E0,-1.293653011E0
2.601603128E1,-1.987129092E0,-6.193497181E-1,-1.796583176E0
2.603485951E1,-2.064203262E0,-2.880721092E-1,-1.913535118E0
2.605368774E1,-1.717241406E0,-7.924172878E-1,-2.099029541E0
2.607251602E1,-1.353327036E0,-7.203388214E-1,-2.105356216E0
2.609134425E1,-1.154979706E0,-1.532759666E-1,-2.237534523E0
2.611017253E1,-1.115572214E0,2.702209949E-1,-2.271683693E0
2.612900076E1,-8.072562218E-1,3.872599602E-1,-2.109131336E0
2.614782904E1,-5.744776726E-1,5.121204853E-1,-1.488358974E0
2.616665727E1,-5.280122757E-1,2.942306995E-1,-1.085989475E0
2.618548550E1,-1.063495636E0,1.020092964E-1,-8.862528801E-1
2.620431378E1,-1.488767505E0,-4.502105713E-2,-4.103860855E-1
2.622314201E1,-1.508367419E0,-3.433277607E-1,2.185821533E-2
2.624197029E1,-1.540946722E0,-1.580257416E-1,2.238903046E-1
2.626079852E1,-1.778521538E0,3.095388412E-2,2.592954636E-1
2.627962675E1,-1.733903527E0,1.946010590E-1,1.918582916E-1
2.629845503E1,-1.424702883E0,1.446757317E-1,6.105098724E-1
2.631728326E1,-9.726424217E-1,1.650657654E-1,9.755630493E-1
2.633611154E1,-8.935196400E-1,2.802839279E-1,9.502744675E-1
2.635493977E1,-1.050337791E0,1.712689400E-1,7.010297775E-1
2.637376800E1,-9.854619503E-1,4.001111984E-1,8.029298782E-1
2.639259628E1,-6.861908436E-1,2.920780182E-1,1.165207863E0
2.641142451E1,-3.523182869E-1,2.227678299E-1,1.168010712E0
2.643025279E1,-5.272433758E-1,4.219436646E-1,8.618192673E-1
2.644908102E1,-7.303447723E-1,1.544218063E-1,4.625806808E-1
2.646790925E1,-4.660093784E-1,-5.473427773E-1,9.553909302E-3
2.648673753E1,-2.920305729E-2,-4.795069695E-1,-4.228792191E-1
2.650556576E1,3.777768612E-1,1.305594444E-1,-8.722248077E-1
2.652439404E1,8.411435485E-1,6.148767471E-1,-1.254336357E0
2.654322227E1,1.409089088E0,6.297678947E-1,-1.508032799E0
2.656205050E1,1.996577024E0,3.673009872E-1,-1.877913952E0
2.658087878E1,2.278269291E0,3.605942726E-1,-2.075986862E0
2.659970701E1,2.211406708E0,6.496648788E-1,-1.889132977E0
2.661853529E1,1.737488151E0,1.232217312E0,-1.583673000E0
2.663736352E1,1.169720411E0,1.091474056E0,-1.704535007E0
2.665619175E1,7.553404570E-1,1.151523590E0,-1.659422398E0
2.667502003E1,1.731235385E-1,1.334234238E0,-1.399653435E0
2.669384826E1,-4.107234478E-1,1.218280792E0,-1.067063332E0
2.671267654E1,-7.311233282E-1,8.703341484E-1,-7.104573250E-1
2.673150477E1,-8.748281002E-1,1.187941074E0,-3.530502319E-1
2.675033300E1,-9.159966707E-1,1.776977539E0,-2.642879486E-1
2.676916128E1,-6.849716902E-1,2.115510464E0,-2.179384232E-1
2.678798951E1,-2.750508785E-1,2.354558468E0,-1.105918884E-1
2.680681779E1,-1.010073423E-1,2.883924961E0,1.873235703E-1
2.682564602E1,-6.100523472E-2,2.621848583E0,2.224721909E-1
2.684447425E1,-2.151749134E-1,2.354400635E0,3.051948547E-2
2.686330253E1,-5.731945038E-1,2.518676758E0,-2.656431198E-1
2.688213076E1,-7.097215652E-1,2.562032223E0,-4.983029366E-1
2.690095904E1,-6.004114151E-1,2.892020226E0,-4.118514061E-1
2.691978727E1,-3.487763405E-1,2.956366539E0,-4.271969795E-1
2.693861555E1,-3.213338852E-1,2.997419834E0,-4.807019234E-1
2.695744378E1,-2.975494862E-1,2.659749508E0,-7.115063667E-1
2.697627201E1,-1.007807255E-1,2.885362148E0,-7.900924683E-1
2.699510029E1,1.642856598E-1,3.155461788E0,-6.886286736E-1
2.701392852E1,6.808421612E-1,3.279071808E0,-2.971549034E-1
2.703275680E1,8.546996117E-1,3.467651844E0,3.266620636E-2
2.705158503E1,3.588771820E-1,3.580207348E0,2.673139572E-1
2.707041326E1,-2.471351624E-1,3.725489140E0,3.693017960E-1
2.708924154E1,-5.451836586E-1,3.759288311E0,6.641421318E-1
2.710806977E1,-5.395088196E-1,3.581566334E0,1.020047188E0
2.712689805E1,-4.584846497E-1,3.631383896E0,1.279974461E0
2.714572628E1,-7.044024467E-1,3.997214317E0,1.396012306E0
2.716455456E1,-8.802638054E-1,3.813655853E0,1.372602463E0
2.718338279E1,-9.491348267E-1,3.485836506E0,1.299215794E0
2.720221102E1,-1.051159382E0,2.822034359E0,1.170819759E0
2.722103930E1,-1.173276901E0,1.794735432E0,8.637833595E-1
2.723985440E1,-1.231577396E0,6.373405457E-3,1.903748512E-1
2.725869581E1,-1.376364231E0,-6.381182671E-1,-5.362558365E-1
2.727752404E1,-1.564122677E0,-3.098740578E-1,-1.208920002E0
2.729635227E1,-1.806882858E0,4.330205917E-1,-1.657225609E0
2.731518055E1,-1.998630047E0,4.311947823E-1,-1.552703857E0
2.733400878E1,-2.053570747E0,-1.276988983E-1,-1.497107983E0
2.735283706E1,-2.726531982E0,-2.748227119E-1,-1.909965992E0
2.737166529E1,-3.531285286E0,-4.018230438E-1,-2.298316479E0
2.739049357E1,-3.540254116E0,-3.968925476E-1,-2.218400002E0
2.740932180E1,-3.243186235E0,-2.458872795E-1,-2.009567738E0
2.742815003E1,-3.033629656E0,-5.601010323E-1,-1.997126579E0
2.744697831E1,-2.997077227E0,-5.771942139E-1,-1.976203918E0
2.746580654E1,-3.170425177E0,-5.213079453E-1,-2.232757568E0
2.748463482E1,-3.409406900E0,-7.197172642E-1,-2.716983795E0
2.750346305E1,-3.376743555E0,-5.451991558E-1,-2.912106037E0
2.752229128E1,-3.100782633E0,-2.934329510E-1,-2.777118206E0
2.754111956E1,-2.445812702E0,-2.745225430E-1,-2.623869896E0
2.755994779E1,-1.621199608E0,-3.995494843E-1,-2.276047230E0
2.757877602E1,-8.726634979E-1,-5.166893005E-1,-1.912271023E0
2.759760430E1,-1.985321045E-1,-5.652418137E-1,-1.482162952E0
2.761643253E1,2.790708542E-1,-7.068548203E-1,-1.313486099E0
2.763526081E1,6.395092010E-1,-7.196378708E-1,-1.128857136E0
2.765408904E1,6.992702484E-1,-5.475454330E-1,-1.129033089E0
2.767291727E1,6.616771221E-1,-5.590231419E-1,-1.107239723E0
2.769174550E1,7.495877743E-1,-6.738116741E-1,-1.127602100E0
2.771057378E1,9.198472500E-1,-9.490375519E-1,-1.090406895E0
2.772940201E1,1.021471024E0,-9.988317490E-1,-1.101275921E0
2.774823024E1,9.839036465E-1,-1.102187157E0,-1.090270519E0
2.776705852E1,8.073394299E-1,-1.132333040E0,-9.439702034E-1
2.778588675E1,5.925998688E-1,-1.111419201E0,-6.374511719E-1
2.780471498E1,2.467741966E-1,-1.141914606E0,-5.298800468E-1
2.782354326E1,-1.869082451E-2,-1.486410141E0,-4.390907288E-1
2.784237149E1,-2.614448071E-1,-1.531485558E0,-3.692770004E-1
2.786119972E1,-6.865134239E-1,-1.356228590E0,-1.916608810E-1
2.788002800E1,-1.134111881E0,-1.058245897E0,1.959838867E-1
2.789885623E1,-1.619807243E0,-1.182073355E0,2.539386749E-1
2.791768446E1,-2.040879726E0,-1.344278097E0,2.192363739E-1
2.793651274E1,-2.512989759E0,-1.140115976E0,1.595363617E-1
2.795534096E1,-2.940353632E0,-8.846724033E-1,3.645133972E-2
2.797416919E1,-3.122054815E0,-9.242656231E-1,-2.132296562E-1
2.799299748E1,-2.862726688E0,-1.313697577E0,-3.738489151E-1
2.801182571E1,-2.639814854E0,-1.357457876E0,-2.862057686E-1
2.803065393E1,-2.388848782E0,-1.446141720E0,-2.783722878E-1
2.804948222E1,-2.278038979E0,-6.869621277E-1,-5.028638840E-1
2.806831044E1,-2.249718189E0,7.691028118E-1,-3.261375427E-1
2.808713867E1,-2.410113335E0,-4.653670788E-1,-9.137673378E-1
2.810596696E1,-2.136093140E0,-5.411019325E-1,-1.043643951E0
2.812479518E1,-1.622447014E0,-7.765231133E-1,-1.099314213E0
2.814362341E1,-1.029764175E0,-1.090294361E0,-1.393658161E0
2.816245164E1,-3.394041061E-1,-1.105918884E-1,-1.507636547E0
2.818127992E1,2.046351433E-1,8.350691795E-1,-1.409016132E0
2.820010815E1,8.159415722E-1,1.092244625E0,-1.279796600E0
2.821893638E1,1.221204758E0,7.489533424E-1,-1.292277336E0
2.823776466E1,1.085259676E0,6.972274780E-1,-1.215440273E0
2.825659289E1,5.500068665E-1,4.261126518E-1,-1.059420109E0
2.827542117E1,3.514003754E-2,-4.818439484E-2,-7.195620537E-1
2.829424940E1,-3.624267578E-1,-3.352360725E-1,-2.459301949E-1
2.831307763E1,-5.940380096E-1,-4.889049530E-1,3.719654083E-1
2.833190586E1,-9.222700596E-1,-4.119071960E-1,5.935683250E-1
2.835073414E1,-1.175072908E0,-4.487581253E-1,5.491695404E-1
2.836956237E1,-1.191612244E0,-8.127691746E-1,4.582166672E-1
2.838839060E1,-1.278613806E0,-1.046234608E0,2.353377342E-1
2.840721888E1,-1.549497604E0,-9.397978783E-1,6.712436676E-3
2.842604711E1,-1.723836422E0,-1.032745123E0,-1.946969032E-1
2.844487534E1,-1.574883461E0,-1.406639099E0,-4.164061546E-1
2.846370362E1,-1.394973278E0,-1.492705584E0,-6.452493668E-1
2.848253185E1,-1.436734200E0,-1.237790346E0,-7.168226242E-1
2.850136008E1,-1.554277182E0,-1.246332645E0,-7.129564285E-1
2.852018836E1,-1.540911913E0,-1.193586588E0,-6.704964638E-1
2.853901659E1,-1.435291052E0,-1.121762514E0,-5.935740471E-1
2.855784482E1,-1.372592449E0,-1.090643883E0,-3.288159370E-1
2.857667310E1,-1.427760124E0,-1.070744038E0,3.612995148E-3
2.859550133E1,-1.436843634E0,-9.728777409E-1,3.436150551E-1
2.861432956E1,-1.639141798E0,-9.914205074E-1,5.811457634E-1
2.863315784E1,-1.869251966E0,-8.848047256E-1,5.828170776E-1
2.865198607E1,-1.942424536E0,-6.116218567E-1,4.535312653E-1
2.867081430E1,-1.862423897E0,1.367812157E-1,4.057478905E-1
2.868964258E1,-1.548003197E0,3.769187927E-1,6.453275681E-1
2.870847081E1,-1.356768370E0,-4.779987335E-1,2.724447250E-1
2.872729904E1,-6.940515041E-1,1.461892128E-1,2.554674149E-1
2.874612732E1,-1.137793064E-1,8.373990059E-1,1.744050980E-1
2.876495555E1,4.831917286E-1,1.364490986E0,3.709778786E-1
2.878378378E1,7.722795010E-1,1.132549763E0,5.656437874E-1
2.880261206E1,6.476299763E-1,5.691404343E-1,6.208543777E-1
2.882144029E1,5.543069839E-1,7.303047180E-2,1.699404716E-1
2.884026852E1,6.074266434E-1,-5.824041367E-1,-3.005676270E-1
2.885909680E1,1.020138144E0,-1.024634838E0,-5.898337364E-1
2.887792503E1,1.430540442E0,-1.057281494E0,-4.220690727E-1
2.889675326E1,1.598660588E0,-1.210772514E0,-2.459001541E-1
2.891558149E1,1.768134594E0,-7.401962280E-1,1.226902008E-2
2.893440977E1,1.468884826E0,-2.689356804E-1,6.151103973E-2
2.895323800E1,1.132264972E0,-2.820906639E-1,2.325282097E-1
2.897206623E1,1.000964046E0,-2.366504669E-1,7.769241333E-1
2.899089451E1,7.549664974E-1,2.740097046E-2,1.205898285E0
2.900972274E1,2.751564980E-1,8.725452423E-1,1.599054337E0
2.902855096E1,-4.128906727E-1,1.775396347E0,2.128914356E0
2.904737925E1,-1.006083012E0,2.107337475E0,2.888125420E0
2.906620748E1,-1.709310055E0,2.230713844E0,3.740620613E0
2.908503571E1,-2.532241583E0,2.281832218E0,4.278381348E0
2.910386399E1,-3.461414814E0,2.426135540E0,4.681423664E0
2.912269222E1,-4.142210960E0,2.670702457E0,4.897334576E0
2.914152044E1,-4.393199921E0,2.588524342E0,4.966550350E0
2.916034873E1,-4.357606411E0,2.230987072E0,4.821471214E0
2.917917696E1,-4.089250565E0,1.748593330E0,4.374855042E0
2.919800518E1,-3.619702816E0,1.298657894E0,3.709890842E0
2.921683346E1,-2.767251730E0,1.054578781E0,2.785374641E0
2.923566169E1,-1.715982914E0,1.428595304E0,1.785516739E0
2.925448992E1,-7.534081936E-1,2.261378765E0,9.254064560E-1
2.927331821E1,1.689722538E-1,3.060473442E0,1.950321198E-1
2.929214643E1,7.589306831E-1,3.537179470E0,-2.919721603E-1
2.931097466E1,9.969866276E-1,2.876032591E0,-6.757049561E-1
2.932980294E1,1.558436155E0,2.109610319E0,-1.285837173E0
2.934863117E1,2.196548700E0,2.031204700E0,-1.662049770E0
2.936745940E1,3.021109104E0,2.519679070E0,-1.811584949E0
2.938628768E1,3.538534641E0,2.943234444E0,-2.182646275E0
2.940511591E1,3.525515795E0,2.973133802E0,-2.839049816E0
2.942394414E1,3.213083506E0,2.147294521E0,-3.423726082E0
2.944277242E1,3.166747808E0,1.545725346E0,-3.747005939E0
2.946160065E1,2.830739260E0,1.469447851E0,-3.926611423E0
2.948042888E1,2.620500326E0,1.329243898E0,-3.982890129E0
2.949925711E1,2.712436914E0,1.651883245E0,-4.029520988E0
2.951808539E1,2.342038631E0,1.711717963E0,-3.753042221E0
2.953691362E1,2.466925144E0,7.594226003E-1,-3.809715748E0
2.955574185E1,2.269997597E0,9.558776617E-1,-3.712581158E0
2.957457013E1,1.921520948E0,1.033412099E0,-3.745549202E0
2.959339836E1,1.801696658E0,8.068239689E-1,-3.555663586E0
2.961222659E1,1.825788975E0,9.862223864E-1,-3.150826931E0
2.963105487E1,1.468811512E0,1.042626739E0,-2.505995750E0
2.964988310E1,1.354852915E0,8.381888270E-1,-1.809536457E0
2.966871133E1,1.012941599E0,7.529399395E-1,-1.379277229E0
2.968753961E1,3.861937523E-1,9.615768194E-1,-1.363545418E0
2.970636784E1,-1.737611294E-1,1.131302118E0,-1.165094852E0
2.972519607E1,-8.352260590E-1,1.005999923E0,-9.725098610E-1
2.974402430E1,-7.319798470E-1,8.016660810E-1,-9.553275108E-1
2.976285258E1,-3.763489723E-1,6.651222706E-1,-1.117876530E0
2.978168081E1,8.212995529E-2,7.823874950E-1,-1.477458477E0
2.980050904E1,4.444165230E-1,9.455078840E-1,-1.782000542E0
2.981933727E1,4.768583775E-1,1.020075440E0,-1.706946850E0
2.983816555E1,3.860886097E-1,6.246589422E-1,-1.584655762E0
2.985699378E1,3.182654381E-1,6.195722818E-1,-1.660804272E0
2.987582201E1,-2.408099174E-2,5.804069042E-1,-1.898246288E0
2.989465024E1,-3.513379097E-1,5.244805813E-1,-2.019896030E0
2.991347852E1,-5.567970276E-1,5.264949799E-1,-2.010145664E0
2.993230675E1,-6.578066349E-1,5.257511139E-1,-2.071804523E0
2.995113498E1,-7.908558846E-1,5.399823189E-1,-2.213284969E0
2.996996321E1,-9.394247532E-1,7.427859306E-1,-2.109073639E0
2.998879149E1,-1.144778013E0,9.606132507E-1,-1.935751915E0
